anchor_text_norm	slug	label	title	node_type
1	cf-1988-art-60-par-2-inc-1	I		inciso
1 -	cf-1988-art-60-par-2-inc-1	I		inciso
1-	cf-1988-art-60-par-2-inc-1	I		inciso
i	cf-1988-art-60-par-2-inc-1	I		inciso
i -	cf-1988-art-60-par-2-inc-1	I		inciso
i-	cf-1988-art-60-par-2-inc-1	I		inciso
inc 1	cf-1988-art-60-par-2-inc-1	I		inciso
inc i	cf-1988-art-60-par-2-inc-1	I		inciso
inc. 1	cf-1988-art-60-par-2-inc-1	I		inciso
inc. i	cf-1988-art-60-par-2-inc-1	I		inciso
inciso 1	cf-1988-art-60-par-2-inc-1	I		inciso
inciso i	cf-1988-art-60-par-2-inc-1	I		inciso
2	cf-1988-art-60-par-2-inc-2	II		inciso
2 -	cf-1988-art-60-par-2-inc-2	II		inciso
2-	cf-1988-art-60-par-2-inc-2	II		inciso
ii	cf-1988-art-60-par-2-inc-2	II		inciso
ii -	cf-1988-art-60-par-2-inc-2	II		inciso
ii-	cf-1988-art-60-par-2-inc-2	II		inciso
inc 2	cf-1988-art-60-par-2-inc-2	II		inciso
inc ii	cf-1988-art-60-par-2-inc-2	II		inciso
inc. 2	cf-1988-art-60-par-2-inc-2	II		inciso
inc. ii	cf-1988-art-60-par-2-inc-2	II		inciso
inciso 2	cf-1988-art-60-par-2-inc-2	II		inciso
inciso ii	cf-1988-art-60-par-2-inc-2	II		inciso
3	cf-1988-art-60-par-2-inc-3	III		inciso
3 -	cf-1988-art-60-par-2-inc-3	III		inciso
3-	cf-1988-art-60-par-2-inc-3	III		inciso
iii	cf-1988-art-60-par-2-inc-3	III		inciso
iii -	cf-1988-art-60-par-2-inc-3	III		inciso
iii-	cf-1988-art-60-par-2-inc-3	III		inciso
inc 3	cf-1988-art-60-par-2-inc-3	III		inciso
inc iii	cf-1988-art-60-par-2-inc-3	III		inciso
inc. 3	cf-1988-art-60-par-2-inc-3	III		inciso
inc. iii	cf-1988-art-60-par-2-inc-3	III		inciso
inciso 3	cf-1988-art-60-par-2-inc-3	III		inciso
inciso iii	cf-1988-art-60-par-2-inc-3	III		inciso
4	cf-1988-art-60-par-2-inc-4	IV		inciso
4 -	cf-1988-art-60-par-2-inc-4	IV		inciso
4-	cf-1988-art-60-par-2-inc-4	IV		inciso
inc 4	cf-1988-art-60-par-2-inc-4	IV		inciso
inc iv	cf-1988-art-60-par-2-inc-4	IV		inciso
inc. 4	cf-1988-art-60-par-2-inc-4	IV		inciso
inc. iv	cf-1988-art-60-par-2-inc-4	IV		inciso
inciso 4	cf-1988-art-60-par-2-inc-4	IV		inciso
inciso iv	cf-1988-art-60-par-2-inc-4	IV		inciso
iv	cf-1988-art-60-par-2-inc-4	IV		inciso
iv -	cf-1988-art-60-par-2-inc-4	IV		inciso
iv-	cf-1988-art-60-par-2-inc-4	IV		inciso
paragrafo unico	cf-1988-art-63-par-unico	Parágrafo único		paragrafo
§ unico	cf-1988-art-63-par-unico	Parágrafo único		paragrafo
1	cf-1988-art-72-inc-1	I		inciso
1 -	cf-1988-art-72-inc-1	I		inciso
1-	cf-1988-art-72-inc-1	I		inciso
i	cf-1988-art-72-inc-1	I		inciso
i -	cf-1988-art-72-inc-1	I		inciso
i-	cf-1988-art-72-inc-1	I		inciso
inc 1	cf-1988-art-72-inc-1	I		inciso
inc i	cf-1988-art-72-inc-1	I		inciso
inc. 1	cf-1988-art-72-inc-1	I		inciso
inc. i	cf-1988-art-72-inc-1	I		inciso
inciso 1	cf-1988-art-72-inc-1	I		inciso
inciso i	cf-1988-art-72-inc-1	I		inciso
2	cf-1988-art-72-inc-2	II		inciso
2 -	cf-1988-art-72-inc-2	II		inciso
2-	cf-1988-art-72-inc-2	II		inciso
ii	cf-1988-art-72-inc-2	II		inciso
ii -	cf-1988-art-72-inc-2	II		inciso
ii-	cf-1988-art-72-inc-2	II		inciso
inc 2	cf-1988-art-72-inc-2	II		inciso
inc ii	cf-1988-art-72-inc-2	II		inciso
inc. 2	cf-1988-art-72-inc-2	II		inciso
inc. ii	cf-1988-art-72-inc-2	II		inciso
inciso 2	cf-1988-art-72-inc-2	II		inciso
inciso ii	cf-1988-art-72-inc-2	II		inciso
3	cf-1988-art-72-inc-3	III		inciso
3 -	cf-1988-art-72-inc-3	III		inciso
3-	cf-1988-art-72-inc-3	III		inciso
iii	cf-1988-art-72-inc-3	III		inciso
iii -	cf-1988-art-72-inc-3	III		inciso
iii-	cf-1988-art-72-inc-3	III		inciso
inc 3	cf-1988-art-72-inc-3	III		inciso
inc iii	cf-1988-art-72-inc-3	III		inciso
inc. 3	cf-1988-art-72-inc-3	III		inciso
inc. iii	cf-1988-art-72-inc-3	III		inciso
inciso 3	cf-1988-art-72-inc-3	III		inciso
inciso iii	cf-1988-art-72-inc-3	III		inciso
4	cf-1988-art-72-inc-4	IV		inciso
4 -	cf-1988-art-72-inc-4	IV		inciso
4-	cf-1988-art-72-inc-4	IV		inciso
inc 4	cf-1988-art-72-inc-4	IV		inciso
inc iv	cf-1988-art-72-inc-4	IV		inciso
inc. 4	cf-1988-art-72-inc-4	IV		inciso
inc. iv	cf-1988-art-72-inc-4	IV		inciso
inciso 4	cf-1988-art-72-inc-4	IV		inciso
inciso iv	cf-1988-art-72-inc-4	IV		inciso
iv	cf-1988-art-72-inc-4	IV		inciso
iv -	cf-1988-art-72-inc-4	IV		inciso
iv-	cf-1988-art-72-inc-4	IV		inciso
5	cf-1988-art-72-inc-5	V		inciso
5 -	cf-1988-art-72-inc-5	V		inciso
5-	cf-1988-art-72-inc-5	V		inciso
inc 5	cf-1988-art-72-inc-5	V		inciso
inc v	cf-1988-art-72-inc-5	V		inciso
inc. 5	cf-1988-art-72-inc-5	V		inciso
inc. v	cf-1988-art-72-inc-5	V		inciso
inciso 5	cf-1988-art-72-inc-5	V		inciso
inciso v	cf-1988-art-72-inc-5	V		inciso
v	cf-1988-art-72-inc-5	V		inciso
v -	cf-1988-art-72-inc-5	V		inciso
v-	cf-1988-art-72-inc-5	V		inciso
6	cf-1988-art-72-inc-6	VI		inciso
6 -	cf-1988-art-72-inc-6	VI		inciso
6-	cf-1988-art-72-inc-6	VI		inciso
inc 6	cf-1988-art-72-inc-6	VI		inciso
inc vi	cf-1988-art-72-inc-6	VI		inciso
inc. 6	cf-1988-art-72-inc-6	VI		inciso
inc. vi	cf-1988-art-72-inc-6	VI		inciso
inciso 6	cf-1988-art-72-inc-6	VI		inciso
inciso vi	cf-1988-art-72-inc-6	VI		inciso
vi	cf-1988-art-72-inc-6	VI		inciso
vi -	cf-1988-art-72-inc-6	VI		inciso
vi-	cf-1988-art-72-inc-6	VI		inciso
par 3	cf-1988-art-72-par-3	§ 3		paragrafo
paragrafo 3	cf-1988-art-72-par-3	§ 3		paragrafo
§ 3	cf-1988-art-72-par-3	§ 3		paragrafo
§ 3º	cf-1988-art-72-par-3	§ 3		paragrafo
§3	cf-1988-art-72-par-3	§ 3		paragrafo
§3º	cf-1988-art-72-par-3	§ 3		paragrafo
par 4	cf-1988-art-72-par-4	§ 4		paragrafo
paragrafo 4	cf-1988-art-72-par-4	§ 4		paragrafo
§ 4	cf-1988-art-72-par-4	§ 4		paragrafo
§ 4º	cf-1988-art-72-par-4	§ 4		paragrafo
§4	cf-1988-art-72-par-4	§ 4		paragrafo
§4º	cf-1988-art-72-par-4	§ 4		paragrafo
par 5	cf-1988-art-72-par-5	§ 5		paragrafo
paragrafo 5	cf-1988-art-72-par-5	§ 5		paragrafo
§ 5	cf-1988-art-72-par-5	§ 5		paragrafo
§ 5º	cf-1988-art-72-par-5	§ 5		paragrafo
§5	cf-1988-art-72-par-5	§ 5		paragrafo
§5º	cf-1988-art-72-par-5	§ 5		paragrafo
par 3	cf-1988-art-74-par-3	§ 3		paragrafo
paragrafo 3	cf-1988-art-74-par-3	§ 3		paragrafo
§ 3	cf-1988-art-74-par-3	§ 3		paragrafo
§ 3º	cf-1988-art-74-par-3	§ 3		paragrafo
§3	cf-1988-art-74-par-3	§ 3		paragrafo
§3º	cf-1988-art-74-par-3	§ 3		paragrafo
par 4	cf-1988-art-74-par-4	§ 4		paragrafo
paragrafo 4	cf-1988-art-74-par-4	§ 4		paragrafo
§ 4	cf-1988-art-74-par-4	§ 4		paragrafo
§ 4º	cf-1988-art-74-par-4	§ 4		paragrafo
§4	cf-1988-art-74-par-4	§ 4		paragrafo
§4º	cf-1988-art-74-par-4	§ 4		paragrafo
par 1	cf-1988-art-75-par-1	§ 1		paragrafo
paragrafo 1	cf-1988-art-75-par-1	§ 1		paragrafo
§ 1	cf-1988-art-75-par-1	§ 1		paragrafo
§ 1º	cf-1988-art-75-par-1	§ 1		paragrafo
§1	cf-1988-art-75-par-1	§ 1		paragrafo
§1º	cf-1988-art-75-par-1	§ 1		paragrafo
par 2	cf-1988-art-75-par-2	§ 2		paragrafo
paragrafo 2	cf-1988-art-75-par-2	§ 2		paragrafo
§ 2	cf-1988-art-75-par-2	§ 2		paragrafo
§ 2º	cf-1988-art-75-par-2	§ 2		paragrafo
§2	cf-1988-art-75-par-2	§ 2		paragrafo
§2º	cf-1988-art-75-par-2	§ 2		paragrafo
par 3	cf-1988-art-75-par-3	§ 3		paragrafo
paragrafo 3	cf-1988-art-75-par-3	§ 3		paragrafo
§ 3	cf-1988-art-75-par-3	§ 3		paragrafo
§ 3º	cf-1988-art-75-par-3	§ 3		paragrafo
§3	cf-1988-art-75-par-3	§ 3		paragrafo
§3º	cf-1988-art-75-par-3	§ 3		paragrafo
par 1	cf-1988-art-76-par-1	§ 1		paragrafo
paragrafo 1	cf-1988-art-76-par-1	§ 1		paragrafo
§ 1	cf-1988-art-76-par-1	§ 1		paragrafo
§ 1º	cf-1988-art-76-par-1	§ 1		paragrafo
§1	cf-1988-art-76-par-1	§ 1		paragrafo
§1º	cf-1988-art-76-par-1	§ 1		paragrafo
par 2	cf-1988-art-76-par-2	§ 2		paragrafo
paragrafo 2	cf-1988-art-76-par-2	§ 2		paragrafo
§ 2	cf-1988-art-76-par-2	§ 2		paragrafo
§ 2º	cf-1988-art-76-par-2	§ 2		paragrafo
§2	cf-1988-art-76-par-2	§ 2		paragrafo
§2º	cf-1988-art-76-par-2	§ 2		paragrafo
par 3	cf-1988-art-76-par-3	§ 3		paragrafo
paragrafo 3	cf-1988-art-76-par-3	§ 3		paragrafo
§ 3	cf-1988-art-76-par-3	§ 3		paragrafo
§ 3º	cf-1988-art-76-par-3	§ 3		paragrafo
§3	cf-1988-art-76-par-3	§ 3		paragrafo
§3º	cf-1988-art-76-par-3	§ 3		paragrafo
par 4	cf-1988-art-76-par-4	§ 4		paragrafo
paragrafo 4	cf-1988-art-76-par-4	§ 4		paragrafo
§ 4	cf-1988-art-76-par-4	§ 4		paragrafo
§ 4º	cf-1988-art-76-par-4	§ 4		paragrafo
§4	cf-1988-art-76-par-4	§ 4		paragrafo
§4º	cf-1988-art-76-par-4	§ 4		paragrafo
par 5	cf-1988-art-76-par-5	§ 5		paragrafo
paragrafo 5	cf-1988-art-76-par-5	§ 5		paragrafo
§ 5	cf-1988-art-76-par-5	§ 5		paragrafo
§ 5º	cf-1988-art-76-par-5	§ 5		paragrafo
§5	cf-1988-art-76-par-5	§ 5		paragrafo
§5º	cf-1988-art-76-par-5	§ 5		paragrafo
par 6	cf-1988-art-76-par-6	§ 6		paragrafo
paragrafo 6	cf-1988-art-76-par-6	§ 6		paragrafo
§ 6	cf-1988-art-76-par-6	§ 6		paragrafo
§ 6º	cf-1988-art-76-par-6	§ 6		paragrafo
§6	cf-1988-art-76-par-6	§ 6		paragrafo
§6º	cf-1988-art-76-par-6	§ 6		paragrafo
paragrafo unico	cf-1988-art-76-par-unico	Parágrafo único		paragrafo
§ unico	cf-1988-art-76-par-unico	Parágrafo único		paragrafo
1	cf-1988-art-76-par-unico-inc-1	I		inciso
1 -	cf-1988-art-76-par-unico-inc-1	I		inciso
1-	cf-1988-art-76-par-unico-inc-1	I		inciso
i	cf-1988-art-76-par-unico-inc-1	I		inciso
i -	cf-1988-art-76-par-unico-inc-1	I		inciso
i-	cf-1988-art-76-par-unico-inc-1	I		inciso
inc 1	cf-1988-art-76-par-unico-inc-1	I		inciso
inc i	cf-1988-art-76-par-unico-inc-1	I		inciso
inc. 1	cf-1988-art-76-par-unico-inc-1	I		inciso
inc. i	cf-1988-art-76-par-unico-inc-1	I		inciso
inciso 1	cf-1988-art-76-par-unico-inc-1	I		inciso
inciso i	cf-1988-art-76-par-unico-inc-1	I		inciso
2	cf-1988-art-76-par-unico-inc-2	II		inciso
2 -	cf-1988-art-76-par-unico-inc-2	II		inciso
2-	cf-1988-art-76-par-unico-inc-2	II		inciso
ii	cf-1988-art-76-par-unico-inc-2	II		inciso
ii -	cf-1988-art-76-par-unico-inc-2	II		inciso
ii-	cf-1988-art-76-par-unico-inc-2	II		inciso
inc 2	cf-1988-art-76-par-unico-inc-2	II		inciso
inc ii	cf-1988-art-76-par-unico-inc-2	II		inciso
inc. 2	cf-1988-art-76-par-unico-inc-2	II		inciso
inc. ii	cf-1988-art-76-par-unico-inc-2	II		inciso
inciso 2	cf-1988-art-76-par-unico-inc-2	II		inciso
inciso ii	cf-1988-art-76-par-unico-inc-2	II		inciso
3	cf-1988-art-76-par-unico-inc-3	III		inciso
3 -	cf-1988-art-76-par-unico-inc-3	III		inciso
3-	cf-1988-art-76-par-unico-inc-3	III		inciso
iii	cf-1988-art-76-par-unico-inc-3	III		inciso
iii -	cf-1988-art-76-par-unico-inc-3	III		inciso
iii-	cf-1988-art-76-par-unico-inc-3	III		inciso
inc 3	cf-1988-art-76-par-unico-inc-3	III		inciso
inc iii	cf-1988-art-76-par-unico-inc-3	III		inciso
inc. 3	cf-1988-art-76-par-unico-inc-3	III		inciso
inc. iii	cf-1988-art-76-par-unico-inc-3	III		inciso
inciso 3	cf-1988-art-76-par-unico-inc-3	III		inciso
inciso iii	cf-1988-art-76-par-unico-inc-3	III		inciso
4	cf-1988-art-76-par-unico-inc-4	IV		inciso
4 -	cf-1988-art-76-par-unico-inc-4	IV		inciso
4-	cf-1988-art-76-par-unico-inc-4	IV		inciso
inc 4	cf-1988-art-76-par-unico-inc-4	IV		inciso
inc iv	cf-1988-art-76-par-unico-inc-4	IV		inciso
inc. 4	cf-1988-art-76-par-unico-inc-4	IV		inciso
inc. iv	cf-1988-art-76-par-unico-inc-4	IV		inciso
inciso 4	cf-1988-art-76-par-unico-inc-4	IV		inciso
inciso iv	cf-1988-art-76-par-unico-inc-4	IV		inciso
iv	cf-1988-art-76-par-unico-inc-4	IV		inciso
iv -	cf-1988-art-76-par-unico-inc-4	IV		inciso
iv-	cf-1988-art-76-par-unico-inc-4	IV		inciso
5	cf-1988-art-76-par-unico-inc-5	V		inciso
5 -	cf-1988-art-76-par-unico-inc-5	V		inciso
5-	cf-1988-art-76-par-unico-inc-5	V		inciso
inc 5	cf-1988-art-76-par-unico-inc-5	V		inciso
inc v	cf-1988-art-76-par-unico-inc-5	V		inciso
inc. 5	cf-1988-art-76-par-unico-inc-5	V		inciso
inc. v	cf-1988-art-76-par-unico-inc-5	V		inciso
inciso 5	cf-1988-art-76-par-unico-inc-5	V		inciso
inciso v	cf-1988-art-76-par-unico-inc-5	V		inciso
v	cf-1988-art-76-par-unico-inc-5	V		inciso
v -	cf-1988-art-76-par-unico-inc-5	V		inciso
v-	cf-1988-art-76-par-unico-inc-5	V		inciso
1	cf-1988-art-76-inc-1	I		inciso
1 -	cf-1988-art-76-inc-1	I		inciso
1-	cf-1988-art-76-inc-1	I		inciso
i	cf-1988-art-76-inc-1	I		inciso
i -	cf-1988-art-76-inc-1	I		inciso
i-	cf-1988-art-76-inc-1	I		inciso
inc 1	cf-1988-art-76-inc-1	I		inciso
inc i	cf-1988-art-76-inc-1	I		inciso
inc. 1	cf-1988-art-76-inc-1	I		inciso
inc. i	cf-1988-art-76-inc-1	I		inciso
inciso 1	cf-1988-art-76-inc-1	I		inciso
inciso i	cf-1988-art-76-inc-1	I		inciso
2	cf-1988-art-76-inc-2	II		inciso
2 -	cf-1988-art-76-inc-2	II		inciso
2-	cf-1988-art-76-inc-2	II		inciso
ii	cf-1988-art-76-inc-2	II		inciso
ii -	cf-1988-art-76-inc-2	II		inciso
ii-	cf-1988-art-76-inc-2	II		inciso
inc 2	cf-1988-art-76-inc-2	II		inciso
inc ii	cf-1988-art-76-inc-2	II		inciso
inc. 2	cf-1988-art-76-inc-2	II		inciso
inc. ii	cf-1988-art-76-inc-2	II		inciso
inciso 2	cf-1988-art-76-inc-2	II		inciso
inciso ii	cf-1988-art-76-inc-2	II		inciso
1	cf-1988-art-76-par-1-inc-1	I		inciso
1 -	cf-1988-art-76-par-1-inc-1	I		inciso
1-	cf-1988-art-76-par-1-inc-1	I		inciso
i	cf-1988-art-76-par-1-inc-1	I		inciso
i -	cf-1988-art-76-par-1-inc-1	I		inciso
i-	cf-1988-art-76-par-1-inc-1	I		inciso
inc 1	cf-1988-art-76-par-1-inc-1	I		inciso
inc i	cf-1988-art-76-par-1-inc-1	I		inciso
inc. 1	cf-1988-art-76-par-1-inc-1	I		inciso
inc. i	cf-1988-art-76-par-1-inc-1	I		inciso
inciso 1	cf-1988-art-76-par-1-inc-1	I		inciso
inciso i	cf-1988-art-76-par-1-inc-1	I		inciso
2	cf-1988-art-76-par-1-inc-2	II		inciso
2 -	cf-1988-art-76-par-1-inc-2	II		inciso
2-	cf-1988-art-76-par-1-inc-2	II		inciso
ii	cf-1988-art-76-par-1-inc-2	II		inciso
ii -	cf-1988-art-76-par-1-inc-2	II		inciso
ii-	cf-1988-art-76-par-1-inc-2	II		inciso
inc 2	cf-1988-art-76-par-1-inc-2	II		inciso
inc ii	cf-1988-art-76-par-1-inc-2	II		inciso
inc. 2	cf-1988-art-76-par-1-inc-2	II		inciso
inc. ii	cf-1988-art-76-par-1-inc-2	II		inciso
inciso 2	cf-1988-art-76-par-1-inc-2	II		inciso
inciso ii	cf-1988-art-76-par-1-inc-2	II		inciso
3	cf-1988-art-76-par-1-inc-3	III		inciso
3 -	cf-1988-art-76-par-1-inc-3	III		inciso
3-	cf-1988-art-76-par-1-inc-3	III		inciso
iii	cf-1988-art-76-par-1-inc-3	III		inciso
iii -	cf-1988-art-76-par-1-inc-3	III		inciso
iii-	cf-1988-art-76-par-1-inc-3	III		inciso
inc 3	cf-1988-art-76-par-1-inc-3	III		inciso
inc iii	cf-1988-art-76-par-1-inc-3	III		inciso
inc. 3	cf-1988-art-76-par-1-inc-3	III		inciso
inc. iii	cf-1988-art-76-par-1-inc-3	III		inciso
inciso 3	cf-1988-art-76-par-1-inc-3	III		inciso
inciso iii	cf-1988-art-76-par-1-inc-3	III		inciso
4	cf-1988-art-76-par-1-inc-4	IV		inciso
4 -	cf-1988-art-76-par-1-inc-4	IV		inciso
4-	cf-1988-art-76-par-1-inc-4	IV		inciso
inc 4	cf-1988-art-76-par-1-inc-4	IV		inciso
inc iv	cf-1988-art-76-par-1-inc-4	IV		inciso
inc. 4	cf-1988-art-76-par-1-inc-4	IV		inciso
inc. iv	cf-1988-art-76-par-1-inc-4	IV		inciso
inciso 4	cf-1988-art-76-par-1-inc-4	IV		inciso
inciso iv	cf-1988-art-76-par-1-inc-4	IV		inciso
iv	cf-1988-art-76-par-1-inc-4	IV		inciso
iv -	cf-1988-art-76-par-1-inc-4	IV		inciso
iv-	cf-1988-art-76-par-1-inc-4	IV		inciso
a	cf-1988-root-ali-a	a)		alinea
a)	cf-1988-root-ali-a	a)		alinea
ali a	cf-1988-root-ali-a	a)		alinea
alinea a	cf-1988-root-ali-a	a)		alinea
ali b	cf-1988-root-ali-b	b)		alinea
alinea b	cf-1988-root-ali-b	b)		alinea
b	cf-1988-root-ali-b	b)		alinea
b)	cf-1988-root-ali-b	b)		alinea
par 1	cf-1988-root-par-1	§ 1		paragrafo
paragrafo 1	cf-1988-root-par-1	§ 1		paragrafo
§ 1	cf-1988-root-par-1	§ 1		paragrafo
§ 1º	cf-1988-root-par-1	§ 1		paragrafo
§1	cf-1988-root-par-1	§ 1		paragrafo
§1º	cf-1988-root-par-1	§ 1		paragrafo
par 2	cf-1988-root-par-2	§ 2		paragrafo
paragrafo 2	cf-1988-root-par-2	§ 2		paragrafo
§ 2	cf-1988-root-par-2	§ 2		paragrafo
§ 2º	cf-1988-root-par-2	§ 2		paragrafo
§2	cf-1988-root-par-2	§ 2		paragrafo
§2º	cf-1988-root-par-2	§ 2		paragrafo
par 3	cf-1988-root-par-3	§ 3		paragrafo
paragrafo 3	cf-1988-root-par-3	§ 3		paragrafo
§ 3	cf-1988-root-par-3	§ 3		paragrafo
§ 3º	cf-1988-root-par-3	§ 3		paragrafo
§3	cf-1988-root-par-3	§ 3		paragrafo
§3º	cf-1988-root-par-3	§ 3		paragrafo
par 4	cf-1988-root-par-4	§ 4		paragrafo
paragrafo 4	cf-1988-root-par-4	§ 4		paragrafo
§ 4	cf-1988-root-par-4	§ 4		paragrafo
§ 4º	cf-1988-root-par-4	§ 4		paragrafo
§4	cf-1988-root-par-4	§ 4		paragrafo
§4º	cf-1988-root-par-4	§ 4		paragrafo
par 1	cf-1988-art-78-par-1	§ 1		paragrafo
paragrafo 1	cf-1988-art-78-par-1	§ 1		paragrafo
§ 1	cf-1988-art-78-par-1	§ 1		paragrafo
§ 1º	cf-1988-art-78-par-1	§ 1		paragrafo
§1	cf-1988-art-78-par-1	§ 1		paragrafo
§1º	cf-1988-art-78-par-1	§ 1		paragrafo
par 2	cf-1988-art-78-par-2	§ 2		paragrafo
paragrafo 2	cf-1988-art-78-par-2	§ 2		paragrafo
§ 2	cf-1988-art-78-par-2	§ 2		paragrafo
§ 2º	cf-1988-art-78-par-2	§ 2		paragrafo
§2	cf-1988-art-78-par-2	§ 2		paragrafo
§2º	cf-1988-art-78-par-2	§ 2		paragrafo
par 3	cf-1988-art-78-par-3	§ 3		paragrafo
paragrafo 3	cf-1988-art-78-par-3	§ 3		paragrafo
§ 3	cf-1988-art-78-par-3	§ 3		paragrafo
§ 3º	cf-1988-art-78-par-3	§ 3		paragrafo
§3	cf-1988-art-78-par-3	§ 3		paragrafo
§3º	cf-1988-art-78-par-3	§ 3		paragrafo
par 4	cf-1988-art-78-par-4	§ 4		paragrafo
paragrafo 4	cf-1988-art-78-par-4	§ 4		paragrafo
§ 4	cf-1988-art-78-par-4	§ 4		paragrafo
§ 4º	cf-1988-art-78-par-4	§ 4		paragrafo
§4	cf-1988-art-78-par-4	§ 4		paragrafo
§4º	cf-1988-art-78-par-4	§ 4		paragrafo
par 1	cf-1988-art-80-par-1	§ 1		paragrafo
paragrafo 1	cf-1988-art-80-par-1	§ 1		paragrafo
§ 1	cf-1988-art-80-par-1	§ 1		paragrafo
§ 1º	cf-1988-art-80-par-1	§ 1		paragrafo
§1	cf-1988-art-80-par-1	§ 1		paragrafo
§1º	cf-1988-art-80-par-1	§ 1		paragrafo
par 2	cf-1988-art-80-par-2	§ 2		paragrafo
paragrafo 2	cf-1988-art-80-par-2	§ 2		paragrafo
§ 2	cf-1988-art-80-par-2	§ 2		paragrafo
§ 2º	cf-1988-art-80-par-2	§ 2		paragrafo
§2	cf-1988-art-80-par-2	§ 2		paragrafo
§2º	cf-1988-art-80-par-2	§ 2		paragrafo
par 3	cf-1988-art-81-par-3	§ 3		paragrafo
paragrafo 3	cf-1988-art-81-par-3	§ 3		paragrafo
§ 3	cf-1988-art-81-par-3	§ 3		paragrafo
§ 3º	cf-1988-art-81-par-3	§ 3		paragrafo
§3	cf-1988-art-81-par-3	§ 3		paragrafo
§3º	cf-1988-art-81-par-3	§ 3		paragrafo
par 1	cf-1988-art-82-par-1	§ 1		paragrafo
paragrafo 1	cf-1988-art-82-par-1	§ 1		paragrafo
§ 1	cf-1988-art-82-par-1	§ 1		paragrafo
§ 1º	cf-1988-art-82-par-1	§ 1		paragrafo
§1	cf-1988-art-82-par-1	§ 1		paragrafo
§1º	cf-1988-art-82-par-1	§ 1		paragrafo
par 2	cf-1988-art-82-par-2	§ 2		paragrafo
paragrafo 2	cf-1988-art-82-par-2	§ 2		paragrafo
§ 2	cf-1988-art-82-par-2	§ 2		paragrafo
§ 2º	cf-1988-art-82-par-2	§ 2		paragrafo
§2	cf-1988-art-82-par-2	§ 2		paragrafo
§2º	cf-1988-art-82-par-2	§ 2		paragrafo
par 1	cf-1988-art-84-par-1	§ 1		paragrafo
paragrafo 1	cf-1988-art-84-par-1	§ 1		paragrafo
§ 1	cf-1988-art-84-par-1	§ 1		paragrafo
§ 1º	cf-1988-art-84-par-1	§ 1		paragrafo
§1	cf-1988-art-84-par-1	§ 1		paragrafo
§1º	cf-1988-art-84-par-1	§ 1		paragrafo
par 2	cf-1988-art-84-par-2	§ 2		paragrafo
paragrafo 2	cf-1988-art-84-par-2	§ 2		paragrafo
§ 2	cf-1988-art-84-par-2	§ 2		paragrafo
§ 2º	cf-1988-art-84-par-2	§ 2		paragrafo
§2	cf-1988-art-84-par-2	§ 2		paragrafo
§2º	cf-1988-art-84-par-2	§ 2		paragrafo
1	cf-1988-art-84-par-2-inc-1	I		inciso
1 -	cf-1988-art-84-par-2-inc-1	I		inciso
1-	cf-1988-art-84-par-2-inc-1	I		inciso
i	cf-1988-art-84-par-2-inc-1	I		inciso
i -	cf-1988-art-84-par-2-inc-1	I		inciso
i-	cf-1988-art-84-par-2-inc-1	I		inciso
inc 1	cf-1988-art-84-par-2-inc-1	I		inciso
inc i	cf-1988-art-84-par-2-inc-1	I		inciso
inc. 1	cf-1988-art-84-par-2-inc-1	I		inciso
inc. i	cf-1988-art-84-par-2-inc-1	I		inciso
inciso 1	cf-1988-art-84-par-2-inc-1	I		inciso
inciso i	cf-1988-art-84-par-2-inc-1	I		inciso
2	cf-1988-art-84-par-2-inc-2	II		inciso
2 -	cf-1988-art-84-par-2-inc-2	II		inciso
2-	cf-1988-art-84-par-2-inc-2	II		inciso
ii	cf-1988-art-84-par-2-inc-2	II		inciso
ii -	cf-1988-art-84-par-2-inc-2	II		inciso
ii-	cf-1988-art-84-par-2-inc-2	II		inciso
inc 2	cf-1988-art-84-par-2-inc-2	II		inciso
inc ii	cf-1988-art-84-par-2-inc-2	II		inciso
inc. 2	cf-1988-art-84-par-2-inc-2	II		inciso
inc. ii	cf-1988-art-84-par-2-inc-2	II		inciso
inciso 2	cf-1988-art-84-par-2-inc-2	II		inciso
inciso ii	cf-1988-art-84-par-2-inc-2	II		inciso
3	cf-1988-art-84-par-2-inc-3	III		inciso
3 -	cf-1988-art-84-par-2-inc-3	III		inciso
3-	cf-1988-art-84-par-2-inc-3	III		inciso
iii	cf-1988-art-84-par-2-inc-3	III		inciso
iii -	cf-1988-art-84-par-2-inc-3	III		inciso
iii-	cf-1988-art-84-par-2-inc-3	III		inciso
inc 3	cf-1988-art-84-par-2-inc-3	III		inciso
inc iii	cf-1988-art-84-par-2-inc-3	III		inciso
inc. 3	cf-1988-art-84-par-2-inc-3	III		inciso
inc. iii	cf-1988-art-84-par-2-inc-3	III		inciso
inciso 3	cf-1988-art-84-par-2-inc-3	III		inciso
inciso iii	cf-1988-art-84-par-2-inc-3	III		inciso
par 3	cf-1988-art-84-par-3	§ 3		paragrafo
paragrafo 3	cf-1988-art-84-par-3	§ 3		paragrafo
§ 3	cf-1988-art-84-par-3	§ 3		paragrafo
§ 3º	cf-1988-art-84-par-3	§ 3		paragrafo
§3	cf-1988-art-84-par-3	§ 3		paragrafo
§3º	cf-1988-art-84-par-3	§ 3		paragrafo
1	cf-1988-art-84-par-3-inc-1	I		inciso
1 -	cf-1988-art-84-par-3-inc-1	I		inciso
1-	cf-1988-art-84-par-3-inc-1	I		inciso
i	cf-1988-art-84-par-3-inc-1	I		inciso
