com_id	artigo	process_class	process_number	process_key	relator	redator	julgamento_data	dje_data	turma	tema_rg	sumula_num	sumula_tipo	merito_status	stf_incidente	url_principal	urls_todas	link_labels	referencia	texto_preview	fonte_relator	fonte_processo
78136	cf-art-130	ADI	4263	ADI_4263	Luís Roberto Barroso		25-4-2018	28-10-2020	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=753356562	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=753356562	ADI 4.263	 ADI 4.263 , rel. min. Roberto Barroso, j. 25-4-2018, P, DJE de 28-10-2020.	Interceptação telefônica. Resolução editada pelo CNMP no exercício de sua competência constitucional, em caráter geral e abstrato, não constitui ato normativo secundário. (...) Breves considerações so	ref	ref
81939	cf-art-130																		Os membros do Ministério Público integram um só órgão sob a direção única de um só Procurador-Geral, ressalvando-se, porém, que só existem unidade e indivisibilidade dentro de cada Ministério Público,		
85098	cf-art-130																		Julgados correlatos EC 45/2004 e interpretação sistemática da Constituição Federal. A solução de conflitos de atribuições entre ramos diversos dos Ministérios Públicos pelo CNMP, nos termos do artigo 		
70975	cf-art-130																		Mandado de segurança. Representação para preservação da autonomia do Ministério Público. Competência do CNMP estabelecida no art. 130-A, I, § 2º, da Constituição da República. Segurança denegada. A in		
89365	cf-art-130	ADI	5315	ADI_5315	Luís Roberto Barroso		25-8-2023		P					4767491	https://portal.stf.jus.br/processos/detalhe.asp?incidente=4767491	https://portal.stf.jus.br/processos/detalhe.asp?incidente=4767491 | https://www.stf.jus.br/arquivo/cms/informativoSTF/anexo/Informativo_PDF/Informativo_stf_1106.pdf	ADI 5.315 | 1.106	 ADI 5.315 , rel. min. Roberto Barroso, j. 25-8-2023, P, Informativo STF 1.106 .	"Controle concentrado de constitucionalidade ""É constitucional o estabelecimento, por resolução do CNPM, de cautelas procedimentais para proteção de dados sigilosos e garantia da efetividade dos elemen"	ref	ref
82022	cf-art-130	ADI	5454	ADI_5454	Alexandre de Moraes		15-4-2020	20-5-2020	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=752703435	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=752703435	ADI 5.454	 ADI 5.454 , rel. min. Alexandre de Moraes, j. 15-4-2020, P, DJE de 20-5-2020.	Resolução 27/2008 do Conselho Nacional do Ministério Público (CNMP). Exercício legítimo de suas atribuições constitucionais. Vedação ao exercício da advocacia por parte dos servidores do Ministério Pú	ref	ref
78156	cf-art-130	ADI	4263	ADI_4263	Luís Roberto Barroso		25-4-2018	30-7-2020	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=753356562	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=753356562	ADI 4.263	 ADI 4.263 , rel. min. Roberto Barroso, j. 25-4-2018, P, DJE de 30-7-2020.	Interceptação telefônica. Resolução editada pelo CNMP no exercício de sua competência constitucional, em caráter geral e abstrato, não constitui ato normativo secundário. (...) Breves considerações so	ref	ref
83056	cf-art-130																		Julgados correlatos Conselho Nacional do Ministério Público. Órgão constitucional de perfil estritamente administrativo. Consequente impossibilidade jurídica de impor aos integrantes do Ministério Púb		
81932	cf-art-130																		Os membros do Ministério Público integram um só órgão sob a direção única de um só Procurador-Geral, ressalvando-se, porém, que só existem unidade e indivisibilidade dentro de cada Ministério Público,		
85099	cf-art-130																		EC 45/2004 e interpretação sistemática da Constituição Federal. A solução de conflitos de atribuições entre ramos diversos dos Ministérios Públicos pelo CNMP, nos termos do artigo 130-A, § 2º, e incis		
70919	cf-art-130																		O CNMP não ostenta competência para efetuar controle de constitucionalidade de lei, posto consabido tratar-se de órgão de natureza administrativa, cuja atribuição adstringe-se ao controle da legitimid		
65056	cf-art-130																		CNMP. Anulação de ato do Conselho Superior do Ministério Público do Estado do Espírito Santo em termo de ajustamento de conduta. Atividade-fim do Ministério Público estadual. Interferência na autonomi		
82416	cf-art-130																		Julgados correlatos A competência do Conselho Nacional do Ministério Público para a aplicação de sanções disciplinares, inclusive a penalidade de demissão, está prevista pelo artigo 130-A, §2º, inciso		
88877	cf-art-130	MS	35461	MS_35461	Edson Fachin		9-5-2023	16-5-2023	2ª T						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358002306&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358002306&amp;ext=.pdf	MS 35.461 ED-AgR	 MS 35.461 ED-AgR , rel. min. Edson Fachin, j. 9-5-2023, 2ª T, DJE de 16-5-2023.	Julgados correlatos O prazo para a instauração do processo revisional no CNMP não tem como termo inicial a data da instauração do processo administrativo disciplinar na corregedoria estadual, mas a da	ref	ref
77415	cf-art-130	MS	34712	MS_34712	Luiz Fux		6-10-2017	25-10-2017	1ª T						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=13922555	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=13922555	MS 34.712 AgR	 MS 34.712 AgR , rel. min. Luiz Fux, j. 6-10-2017, 1ª T, DJE de 25-10-2017.	O constituinte, ao erigir o CNMP como órgão de controle externo do Ministério Público, atribuiu-lhe, expressamente, competência revisional ampla, de sorte que não há vinculação à aplicação da penalida	ref	ref
74535	cf-art-130	MS	30864	MS_30864	Dias Toffoli		16-12-2016	20-2-2017	2ª T						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=12437215	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=12437215	MS 30.864 AgR	 MS 30.864 AgR , rel. min. Dias Toffoli, j. 16-12-2016, 2ª T, DJE de 20-2-2017.	Pedido de revisão de arquivamento de inquérito administrativo. Decisão monocrática que deferiu a antecipação da tutela revisional, determinando a instauração, inaudita altera parte , de processo admin	ref	ref
64844	cf-art-130																		A competência revisora conferida ao CNMP limita-se aos processos disciplinares instaurados contra os membros do Ministério Público da União ou dos Estados (inciso IV do § 2º do art. 130-A da Constitui		
92613	cf-art-131	ADI	6331	ADI_6331	Luiz Fux		09	25	P						https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=776353190	https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=776353190	ADI 6.331	 ADI 6.331 , rel. min. Luiz Fux, j. 09.04.2024, P, DJE de 25.04.2024.	Controle concentrado de constitucionalidade A instituição de Procuradorias municipais depende da escolha política autônoma de cada município, no exercício da prerrogativa de sua auto-organização. É in	ref	ref
89125	cf-art-131	ADI	2820	ADI_2820	Luís Roberto Barroso		13-6-2023	13-7-2023	P						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15359519954&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15359519954&amp;ext=.pdf	ADI 2.820	 ADI 2.820 , rel. min. Roberto Barroso, j. 13-6-2023, P, DJE de 13-7-2023.	Considerando-se a natureza do cargo, é constitucional a necessidade de ordem ou autorização expressa do Advogado-Geral da União para manifestação do advogado público sobre assunto pertinente às suas f	ref	ref
87840	cf-art-131																		Repercussão geral Os Advogados da União não possuem direito a férias de 60 (sessenta) dias, nos termos da legislação constitucional e infraconstitucional vigentes.		
82028	cf-art-131																		Os Procuradores da Fazenda Nacional não possuem direito a férias de 60 (sessenta) dias, nos termos da legislação constitucional e infraconstitucional vigentes.		
69880	cf-art-131	RE	602381	RE_602381	Cármen Lúcia		20-11-2014	4-2-2015	P	279			julgado		http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=7671961	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=7671961	RE 602.381	 RE 602.381 , rel. min. Cármen Lúcia, j. 20-11-2014, P, DJE de 4-2-2015, Tema 279, com mérito julgado.	Procuradores federais. Pretendida concessão de férias de sessenta dias e consectários legais. Art. 1º da Lei 2.123/1952 e art. 17, parágrafo único, da Lei 4.069/1962. Disposições normativas recepciona	ref	ref
67424	cf-art-131	AO	1757	AO_1757	Marco Aurélio		3-12-2013	19-12-2013	1ª T						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=5068608	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=5068608	AO 1.757	 AO 1.757 , rel. min. Marco Aurélio, j. 3-12-2013, 1ª T, DJE de 19-12-2013.	Julgados Correlatos Representação processual. Pessoa jurídica de direito público. União. Instrumento de mandato. Dispensa. Uma vez subscrito o ato por detentor do cargo de advogado da União, dispensáv	ref	ref
63753	cf-art-131																		A alegação de ilegitimidade – em termos técnicos, de incompetência – do advogado-geral da União substituto para subscrever a portaria interministerial (...) revela-se insubsistente. Como se sabe, uma 		
54487	cf-art-131	ADI	2652	ADI_2652											http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=266874	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=266874	ADI 2.652		Reclamação. (...) Descumprimento da ADI 2.652 /DF. Os procuradores federais estão incluídos na ressalva do parágrafo único do art. 14 do CPC, não sendo possível, assim, fixar-lhes multa em razão de de		link
48809	cf-art-131	RMS	24789	RMS_24789											http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=370244	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=370244	RMS 24.789		Procurador federal. Remuneração. Supressão de Vantagem Pessoal Nominalmente Identificada (VPNI). Impetração contra o advogado-geral da União e o ministro do Planejamento, Orçamento e Gestão. Ilegitimi		link
42446	cf-art-131																		Advogado público. Responsabilidade. (...) Prevendo o art. 38 da Lei 8.666/1993 que a manifestação da assessoria jurídica quanto a editais de licitação, contratos, acordos, convênios e ajustes não se l		
42448	cf-art-131																		Controle externo. Auditoria pelo TCU. Responsabilidade de procurador de autarquia por emissão de parecer técnico-jurídico de natureza opinativa. Segurança deferida. Repercussões da natureza jurídico-a		
38796	cf-art-131																		Representação judicial do Estado e das suas autarquias. A representação judicial do Estado, por seus procuradores, decorre de lei. Por essa razão, dispensa-se a juntada de instrumento de mandato em au		
89513	cf-art-131	ADI	3056	ADI_3056	Nunes Marques	Luís Roberto Barroso	25-9-2023	13-10-2023	P						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15361893144&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15361893144&amp;ext=.pdf	ADI 3.056	 ADI 3.056 , rel. min. Nunes Marques, red. do ac. min. Luís Roberto Barroso, j. 25-9-2023, P, DJE de 13-10-2023.	Controle concentrado de constitucionalidade A regra estabelecida no art. 131, § 1º, da CF/1988 para a escolha do Advogado-Geral da União não é aplicável aos Estados-membros por simetria. Assim, os dem	ref	ref
59851	cf-art-131	ADI	291	ADI_291	Joaquim Barbosa		7-4-2010	10-9-2010	P						http://redir.stf.jus.br/paginador/paginador.jsp?docTP=AC&amp;docID=614078	http://redir.stf.jus.br/paginador/paginador.jsp?docTP=AC&amp;docID=614078	ADI 291	 ADI 291 , rel. min. Joaquim Barbosa, j. 7-4-2010, P, DJE de 10-9-2010.	A Constituição do Estado do Mato Grosso, ao condicionar a destituição do procurador-geral do Estado à autorização da assembleia legislativa, ofende o disposto no art. 84, XXV, e art. 131, § 1º, da CF/	ref	ref
11058	cf-art-131																		Em se tratando de condenação da Fazenda Nacional a satisfazer honorários advocatícios, cumpre sopesar o grau de zelo do profissional, o lugar da prestação do serviço, a natureza e importância da causa		
92614	cf-art-132	ADI	6331	ADI_6331	Luiz Fux		09	25	P						https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=776353190	https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=776353190	ADI 6.331	 ADI 6.331 , rel. min. Luiz Fux, j. 09.04.2024, P, DJE de 25.04.2024.	Controle concentrado de constitucionalidade A instituição de Procuradorias municipais depende da escolha política autônoma de cada município, no exercício da prerrogativa de sua auto-organização. É in	ref	ref
92353	cf-art-132	ADI	7422	ADI_7422	Flávio Dino	Cristiano Zanin	18	09	P						https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=775772231	https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=775772231	ADI 7.422	 ADI 7.422 , rel. min. Flávio Dino, red. do ac. min. Cristiano Zanin, j. 18.03.2024, P, DJE de 09.04.2024.	A Lei impugnada contraria o art. 132 da Constituição Federal ao permitir a manutenção do exercício da atividade de representação judicial e extrajudicial por Procuradores Autárquicos, o que não é auto	ref	ref
92333	cf-art-132	ADI	7380	ADI_7380	Flávio Dino		18	01	P						https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=775616467	https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=775616467	ADI 7.380 ED	 ADI 7.380 ED , rel. min. Flávio Dino, j. 18.03.2024, P, DJE de 01.04.2024.	Art. 132 da Constituição da República. Legislação do Estado do Amazonas. Advocacia Pública. (...) vedado aos ocupantes dos cargos em extinção o exercício da função de representação judicial, reservada	ref	ref
89514	cf-art-132	ADI	3056	ADI_3056	Nunes Marques	Luís Roberto Barroso	25-9-2023	13-10-2023	P						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15361893144&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15361893144&amp;ext=.pdf	ADI 3.056	 ADI 3.056 , rel. min. Nunes Marques, red. do ac. min. Luís Roberto Barroso, j. 25-9-2023, P, DJE de 13-10-2023.	"""Não ofende a Constituição Federal a previsão, em ato normativo estadual, de obrigatoriedade de escolha do Procurador-Geral do Estado entre os integrantes da respectiva carreira"". [ ADI 3.056 , rel. m"	ref	ref
89263	cf-art-132	ADI	7380	ADI_7380	Luís Roberto Barroso		22-8-2023	4-9-2023	P						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15360693906&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15360693906&amp;ext=.pdf	ADI 7.380	 ADI 7.380 , rel. min. Roberto Barroso, j. 22-8-2023, P, DJE de 4-9-2023.	O modelo constitucional da atividade de representação judicial e consultoria jurídica dos Estados exige a unicidade orgânica da advocacia pública estadual, incompatível com a criação de órgãos jurídic	ref	ref
89084	cf-art-132	ADI	2820	ADI_2820	Nunes Marques		5-6-2023	13-7-2023	P						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15359519954&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15359519954&amp;ext=.pdf	ADI 2.820	 ADI 2.820 , rel. min. Nunes Marques, j. 5-6-2023, P, DJE de 13-7-2023.	A Constituição de 1988 não estabeleceu norma acerca dos critérios direcionados à escolha da chefia das Procuradorias dos Estados e do Distrito Federal, remetendo a disciplina da matéria ao Poder Const	ref	ref
89024	cf-art-132	ADI	5737	ADI_5737	Dias Toffoli	Luís Roberto Barroso	25-4-2023	27-6-2023	P						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15359209063&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15359209063&amp;ext=.pdf	ADI 5.737	 ADI 5.737 , rel. min. Dias Toffoli, red. do ac. min. Roberto Barroso, j. 25-4-2023, P, DJE de 27-6-2023.	Diante de seu caráter autorizativo, o art. 75, § 4º, do CPC não viola a autonomia dos estados-membros, não impondo a celebração do convênio. As procuradorias jurídicas estaduais e distrital, prévia e 	ref	ref
88914	cf-art-132	ADI	6433	ADI_6433	Gilmar Mendes		3-4-2023	25-5-2023	P						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358259473&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358259473&amp;ext=.pdf	ADI 6.433	 ADI 6.433 , rel. min. Gilmar Mendes, j. 3-4-2023, P, DJE de 25-5-2023.	Criação de Procuradoria em Assembleia Legislativa. Não há óbice à existência de procuradoria especial na Assembleia Legislativa. Interpretação conforme à Constituição. A atuação da referida procurado	ref	ref
88927	cf-art-132				Nunes Marques		18-3-2023	22-5-2023	P						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358140564&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358140564&amp;ext=.pdf | https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358140564&amp;ext=.pdf	A | DI 2.926	 A DI 2.926 , rel. min. Nunes Marques, j. 18-3-2023, P, DJE de 22-5-2023.	A Constituição Federal não impede que Procuradores do Estado participem de conselho dentro da estrutura do Executivo. [ A DI 2.926 , rel. min. Nunes Marques, j. 18-3-2023, P, DJE de 22-5-2023.]	ref	
85536	cf-art-132	ADI	5773	ADI_5773		Cármen Lúcia	8-3-2021	21-5-2021	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=755923826	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=755923826	ADI 5.773	 ADI 5.773 , red. do ac. min. Cármen Lúcia, j. 8-3-2021, P, DJE de 21-5-2021.	Nos termos do art. 132 da Constituição da República, cada Estado detém competência para organizar sua representação judicial e extrajudicial, que deve ser realizada por procuradores de carreira, inclu		ref
81097	cf-art-132																		O art. 132 da Constituição Federal confere às Procuradorias dos Estados atribuições para as atividades de consultoria jurídica e representação judicial das respectivas unidades federadas, aí se compre		
80617	cf-art-132																		A alteração promovida pelo art. 1º da Lei Complementar do Estado de Minas Gerais 114/2010 ao art. 3º, § 4º, da Lei Complementar 81/2004, retira o caráter privativo das competências de Procuradores do 		
79697	cf-art-132																		A Procuradoria-Geral do Estado é o órgão constitucional e permanente ao qual se confiou o exercício da advocacia (representação judicial e consultoria jurídica) do Estado-membro (CF/88, art. 132). A p		
79998	cf-art-132																		(...) as universidades estaduais também podem criar e organizar procuradorias jurídicas, em razão de sua autonomia didático-científica, administrativa, financeira e patrimonial (art. 207, caput , CF/8		
79986	cf-art-132																		Ante o princípio da unicidade orgânica das Procuradorias estaduais – artigo 132 da Constituição Federal –, surge inconstitucional restrição, considerada manifestação do poder constituinte derivado loc		
63277	cf-art-132	ADI	175	ADI_175											http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=266234	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=266234	ADI 175		O Plenário desta Corte, no julgamento definitivo da ADI 175 /PR, rel. min. Octavio Gallotti, declarou a constitucionalidade do art. 56 e parágrafos do ADCT do Estado do Paraná, de 5-10-1989, que autor		link
59790	cf-art-132																		A atividade de assessoramento jurídico do Poder Executivo dos Estados é de ser exercida por procuradores organizados em carreira, cujo ingresso depende de concurso público de provas e títulos, com a p		
59852	cf-art-132																		O cargo de procurador-geral do Estado é de livre nomeação e exoneração pelo governador do Estado, que pode escolher o procurador-geral entre membros da carreira ou não.		
42661	cf-art-132																		Mostra-se harmônico com a CF preceito da Carta estadual prevendo a escolha do procurador-geral do Estado entre os integrantes da carreira.		
60621	cf-art-132	ADI	175	ADI_175											http://redir.stf.jus.br/paginador/paginador.jsp?docTP=AC&amp;docID=266234	http://redir.stf.jus.br/paginador/paginador.jsp?docTP=AC&amp;docID=266234 | http://redir.stf.jus.br/paginador/paginador.jsp?docTP=AC&amp;docID=346627	ADI 175 | ADI 825 MC		A estruturação da Procuradoria do Poder Legislativo distrital está, inegavelmente, na esfera de competência privativa da Câmara Legislativa do Distrito Federal. Inconsistência da alegação de vício for		link
11092	cf-art-132																		Ação direta de inconstitucionalidade. Arts. 135, I, e 138, caput e § 3º, da Constituição do Estado da Paraíba. Autonomia institucional da Procuradoria-Geral do Estado. Requisitos para a nomeação do pr		
67362	cf-art-132																		Procurador de Estado. Vedações estatutárias para exercício de cargo público. Advocacia fora das atribuições funcionais. Liberdade de conformação do poder constituinte derivado.		
55373	cf-art-132	RE	446800	RE_446800	Cármen Lúcia		8-9-2009	2-10-2009	1ª T						http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?id=603343&amp;idDocumento=&amp;codigoClasse=326&amp;numero=446800&amp;siglaRecurso=ED&amp;classe=RE	http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?id=603343&amp;idDocumento=&amp;codigoClasse=326&amp;numero=446800&amp;siglaRecurso=ED&amp;classe=RE	RE 446.800 ED	 RE 446.800 ED , voto da rel. min. Cármen Lúcia, j. 8-9-2009, 1ª T, DJE de 2-10-2009.	Julgados correlatos O procurador-geral do Estado exerce as atribuições, mutatis mutandis , do advogado-geral da União, inclusive no que se refere à função de representar judicialmente o ente federativ	ref	ref
11715	cf-art-132																		O princípio da razoabilidade, a direcionar no sentido da presunção do que normalmente ocorre, afasta a exigência, como ônus processual, da prova da qualidade de procurador do Estado por quem assim se 		
11090	cf-art-132																		Representação judicial não excludente da Constituição de mandatário ad judicia para causa específica. Ao conferir aos procuradores dos Estados e do Distrito Federal a sua representação judicial, o art		
94513	cf-art-133	ADPF	591	ADPF_591	Cristiano Zanin		19	28	P						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15369540605&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15369540605&amp;ext=.pdf	ADPF 591	 ADPF 591 , rel. min. Cristiano Zanin, j. 19.08.2024, P, DJE de 28.08.2024.	Controle concentrado de constitucionalidade Lei n. 5.478/1968. Dispositivos que dispensam a assistência de advogado na audiência inicial da ação de alimentos. Situação excepcional com fundamento no ac	ref	ref
49245	cf-art-133																		A introdução, no art. 6º da Lei 9.469/1997, de dispositivo que afasta, no caso de transação ou acordo, a possibilidade do pagamento dos honorários devidos ao advogado da parte contrária, ainda que fru		
34810	cf-art-133																		Ação direta de inconstitucionalidade. Juizados especiais federais. Lei 10.259/2001, art. 10. Dispensabilidade de advogado nas causas cíveis. Imprescindibilidade da presença de advogado nas causas crim		
34330	cf-art-133																	Associação dos Magistrados Brasileiros	Ação direta de inconstitucionalidade. Lei 8.906, de 4 de julho de 1994. Estatuto da Advocacia e a OAB. Dispositivos impugnados pela AMB [Associação dos Magistrados Brasileiros]. (...) O advogado é ind		
78797	cf-art-133																		Julgados correlatos (...) a inviolabilidade profissional do advogado não é absoluta (...), de modo que o próprio Estatuto da OAB (Lei 8.906/1994) permite que a autoridade judiciária competente, em dec		
70860	cf-art-133																		Nos termos do art. 4º da Lei 8.906/1994, são nulos todos os atos privativos de advogado praticados por pessoa não inscrita na OAB.		
70835	cf-art-133																		Advogado. Prisão cautelar. Recolhimento a sala de estado-maior até o trânsito em julgado da sentença condenatória. Estatuto da advocacia (art. 7º, V). Ausência, no local do recolhimento prisional, de 		
68236	cf-art-133																		INSS. Atendimento. Advogado. Descabe impor aos advogados, no mister da profissão, a obtenção de ficha de atendimento. A formalidade não se coaduna sequer com o direito dos cidadãos em geral de serem a		
62954	cf-art-133																		São nulos de pleno direito os atos processuais, que, privativos de advogado, venham a ser praticados por quem não dispõe de capacidade postulatória, assim considerado aquele cuja inscrição na OAB se a		
60373	cf-art-133																		O sigilo profissional constitucionalmente determinado não exclui a possibilidade de cumprimento de mandado de busca e apreensão em escritório de advocacia. O local de trabalho do advogado, desde que e		
59354	cf-art-133																		A eventualidade da relação jurídica estabelecida entre a administração e o advogado dativo não permite seja este considerado servidor público.		
57090	cf-art-133																		Os atos praticados pelo advogado no patrocínio técnico da causa, respeitados os limites deontológicos que regem a sua atuação como profissional do Direito e que guardem relação de estrita pertinência 		
62255	cf-art-133																		O réu tem o direito de escolher o seu próprio defensor. Essa liberdade de escolha traduz, no plano da persecutio criminis , específica projeção do postulado da amplitude de defesa proclamado pela Cons		
53502	cf-art-133																		A Constituição da República estabeleceu que o acesso à justiça e o direito de petição são direitos fundamentais (art. 5º, XXXIV, a , e XXXV), porém esses não garantem a quem não tenha capacidade postu		
49223	cf-art-133																		Escuta ambiental e exploração de local. Captação de sinais óticos e acústicos. Escritório de advocacia. Ingresso da autoridade policial, no período noturno, para instalação de equipamento. Medidas aut		
49182	cf-art-133	ADI	1127	ADI_1127											http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?id=346838&amp;codigoClasse=555&amp;numero=1127&amp;siglaRecurso=MC&amp;classe=ADI	http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?id=346838&amp;codigoClasse=555&amp;numero=1127&amp;siglaRecurso=MC&amp;classe=ADI | http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?id=464556&amp;codigoClasse=403&amp;numero=4535&amp;siglaRecurso=&amp;classe=Rcl | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=523299	ADI 1.127 | Rcl 4.535 | Rcl 5.192		Prerrogativa de prisão em sala de estado-maior. Avaliação do caso concreto. Prisão em batalhão de polícia militar. Improcedência. A reclamação tem como objeto possível descumprimento do disposto no ar		link
51622	cf-art-133																		A proibição de depor diz respeito ao conteúdo da confidência de que o advogado teve conhecimento para exercer o múnus para o qual foi contratado, não sendo este o caso dos autos. Os fatos que interess		
48202	cf-art-133																		Processo penal. Interrogatório. Assistência técnica. A exigência de defesa técnica para observância do devido processo legal impõe a presença do profissional da advocacia na audiência de interrogatóri		
43342	cf-art-133																		A jurisprudência do STF consolidou o entendimento segundo o qual o réu que ostente status profissional de advogado tem direito público subjetivo à prisão especial até o trânsito em julgado da condenaç		
43362	cf-art-133																		Tal como ocorre no processo penal, no processo administrativo-parlamentar por quebra de decoro parlamentar, o acompanhamento dos atos e termos do processo é função ordinária do profissional da advocac		
43363	cf-art-133	AI	207197	AI_207197											http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?id=284978&amp;codigoClasse=510&amp;numero=207197&amp;siglaRecurso=AgR&amp;classe=AI	http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?id=284978&amp;codigoClasse=510&amp;numero=207197&amp;siglaRecurso=AgR&amp;classe=AI | http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?id=333317&amp;codigoClasse=539&amp;numero=244027&amp;siglaRecurso=AgR&amp;classe=RE	AI 207.197 AgR/ | RE 244.027 AgR		A tomada de contas é procedimento administrativo, certo que a extensão da garantia do contraditório (CF, art. 5º, LV) aos procedimentos administrativos não exige a adoção da normatividade própria do p		link
42472	cf-art-133																		Crime contra a honra. Prática atribuída a advogado. Protesto por ele manifestado, em termos objetivos e serenos, contra magistrado. Intangibilidade profissional do advogado. Caráter relativo. Liquidez		
11751	cf-art-133																		Advogado que instrui testemunha a prestar depoimento inverídico nos autos de reclamação trabalhista. Conduta que contribuiu moralmente para o crime, fazendo nascer no agente a vontade delitiva. Art. 2		
38831	cf-art-133																		Limitando-se o profissional da advocacia a formalizar, perante a corregedoria, representação contra magistrado, sem posterior divulgação do teor da medida, exerce prerrogativa alcançada pela norma do 		
46747	cf-art-133																		Revisão criminal. Ajuizada pelo próprio condenado. Cognoscibilidade. Capacidade postulatória outorgada pelo art. 623 do CPP. Pedido deferido. O STF, ao interpretar o art. 133 da CF, reconheceu a indis		
54733	cf-art-133																		A colidência de teses defensivas é apenas invocável, como causa nullitatis , nas hipóteses em que, comprovado o efetivo prejuízo aos direitos dos réus, a defesa destes vem a ser confiada a um só defen		
87220	cf-art-134																		Controle concentrado de constitucionalidade O novo perfil institucional da Defensoria Pública implicou sua dissociação das funções da advocacia privada. A alocação topográfica normativa desenhada na C		
86578	cf-art-134																		Lei estadual que confere à Defensoria Pública a prerrogativa de requisitar de qualquer autoridade pública e de seus agentes certidões, exames, perícias, vistorias, diligências, processos, documentos, 		
86444	cf-art-134																		(...) constitui função constitucional da Defensoria Pública, instituição autônoma e com regime próprio, atender aos necessitados, assim consideradas as pessoas, físicas e jurídicas, que comprovem insu		
