index	block_type	html_class	norm_anchor	norm_anchor_type	editorial_category	text	links_count	first_link	bracket_meta
13105	A_normativo	par	§ 3&deg; (Revogado). (Redação da EC n. 93/2016)	par		§ 4º A desvinculação de que trata o caput não se aplica às receitas das contribuições sociais destinadas ao custeio da seguridade social. (Incluído pela EC n. 103/2019)	0		
13106	A_normativo	par	§ 4º A desvinculação de que trata o caput não se aplica às receitas das contribuições sociais destin	par		§ 5º A desvinculação de que trata o caput deste artigo não opera efeitos sobre recursos que, por expressa disposição em norma constitucional ou legal, devam ser transferidos a Estados, ao Distrito Federal e a Municípios. (Incluído pela EC n. 135/2024)	0		
13107	A_normativo	par	§ 5º A desvinculação de que trata o caput deste artigo não opera efeitos sobre recursos que, por exp	par		§ 6º A desvinculação de que trata o caput deste artigo não se aplica às receitas destinadas ao fundo criado pelo art. 47 da Lei nº 12.351, de 22 de dezembro de 2010, e aos recursos a que se refere o art. 2º da Lei nº 12.858, de 9 de setembro de 2013. (Incluído pela EC n. 135/2024)	0		
13108	A_normativo	art	§ 6º A desvinculação de que trata o caput deste artigo não se aplica às receitas destinadas ao fundo	par		Art. 76-A. São desvinculados de órgão, fundo ou despesa, até 31 de dezembro de 2023, 30% (trinta por cento) das receitas dos Estados e do Distrito Federal relativas a impostos, taxas e multas, já instituídos ou que vierem a ser criados até a referida data, seus adicionais e respectivos acréscimos le	0		
13109	A_normativo	par	Art. 76-A. São desvinculados de órgão, fundo ou despesa, até 31 de dezembro de 2023, 30% (trinta por	art		Parágrafo único. Excetuam-se da desvinculação de que trata o caput: (Incluído pela EC n. 93/2016)	0		
13110	A_normativo	inc	Parágrafo único. Excetuam-se da desvinculação de que trata o caput: (Incluído pela EC n. 93/2016)	par		I - recursos destinados ao financiamento das ações e serviços públicos de saúde e à manutenção e desenvolvimento do ensino de que tratam, respectivamente, os incisos II e III do § 2º do art. 198 e o art. 212 da Constituição Federal; (Incluído pela EC n. 93/2016)	0		
13111	A_normativo	inc	I - recursos destinados ao financiamento das ações e serviços públicos de saúde e à manutenção e des	inc		II - receitas que pertencem aos Municípios decorrentes de transferências previstas na Constituição Federal; (Incluído pela EC n. 93/2016)	0		
13112	A_normativo	inc	II - receitas que pertencem aos Municípios decorrentes de transferências previstas na Constituição F	inc		III - receitas de contribuições previdenciárias e de assistência à saúde dos servidores; (Incluído pela EC n. 93/2016)	0		
13113	A_normativo	inc	III - receitas de contribuições previdenciárias e de assistência à saúde dos servidores; (Incluído p	inc		IV - demais transferências obrigatórias e voluntárias entre entes da Federação com destinação especificada em lei; (Incluído pela EC n. 93/2016)	0		
13114	A_normativo	inc	IV - demais transferências obrigatórias e voluntárias entre entes da Federação com destinação especi	inc		V - fundos instituídos pelo Poder Judiciário, pelos Tribunais de Contas, pelo Ministério Público, pelas Defensorias Públicas e pelas Procuradorias-Gerais dos Estados e do Distrito Federal. (Incluído pela EC n. 93/2016)	0		
13115	A_normativo	art	V - fundos instituídos pelo Poder Judiciário, pelos Tribunais de Contas, pelo Ministério Público, pe	inc		Art. 76-B. São desvinculadas de órgão, fundo ou despesa, até 31 de dezembro de 2032, as receitas dos Municípios relativas a impostos, contribuições, taxas e multas, já instituídos ou que vierem a ser criados até a referida data, seus adicionais e respectivos acréscimos legais, e outras receitas corr	0		
13117	A_normativo	inc	Art. 76-B. São desvinculadas de órgão, fundo ou despesa, até 31 de dezembro de 2032, as receitas dos	art		I - 50% (cinquenta por cento), até 31 de dezembro de 2026; e (Incluído pela EC n. 136/2025)	0		
13118	A_normativo	inc	I - 50% (cinquenta por cento), até 31 de dezembro de 2026; e (Incluído pela EC n. 136/2025)	inc		II - 30% (trinta por cento), de 1º de janeiro de 2027 a 31 de dezembro de 2032. (Incluído pela EC n. 136/2025)	0		
13119	A_normativo	par	II - 30% (trinta por cento), de 1º de janeiro de 2027 a 31 de dezembro de 2032. (Incluído pela EC n.	inc		Parágrafo único. (Revogado pela EC n. 136/2025)	0		
13121	A_normativo	par	Parágrafo único. (Revogado pela EC n. 136/2025)	par		§ 1º Excetuam-se das desvinculações de que trata o caput deste artigo: (Incluído pela EC n. 136/2025)	0		
13122	A_normativo	inc	§ 1º Excetuam-se das desvinculações de que trata o caput deste artigo: (Incluído pela EC n. 136/2025	par		I - recursos destinados ao financiamento das ações e serviços públicos de saúde e à manutenção e desenvolvimento do ensino de que tratam, respectivamente, o inciso III do § 2º do art. 198 e o art. 212 da Constituição Federal; (Redação dada pela EC n. 136/2025)	0		
13124	A_normativo	inc	I - recursos destinados ao financiamento das ações e serviços públicos de saúde e à manutenção e des	inc		II - receitas de contribuições previdenciárias e de assistência à saúde dos servidores; (Incluído pela EC n. 93/2016)	0		
13125	A_normativo	inc	II - receitas de contribuições previdenciárias e de assistência à saúde dos servidores; (Incluído pe	inc		III - transferências obrigatórias e voluntárias entre entes da Federação com destinação especificada em lei; (Incluído pela EC n. 93/2016)	0		
13126	A_normativo	inc	III - transferências obrigatórias e voluntárias entre entes da Federação com destinação especificada	inc		IV - fundos instituídos pelo Tribunal de Contas do Município. (Incluído pela EC n. 93/2016)	0		
13127	A_normativo	par	IV - fundos instituídos pelo Tribunal de Contas do Município. (Incluído pela EC n. 93/2016)	inc		§ 2º A cada exercício financeiro, até a data de que trata o caput deste artigo, poderão ser utilizados, exclusivamente para o financiamento de políticas públicas locais de saúde, educação e adaptação às mudanças climáticas, os superávits financeiros, verificados no exercício financeiro imediatamente	0		
13128	A_normativo	art	§ 2º A cada exercício financeiro, até a data de que trata o caput deste artigo, poderão ser utilizad	par		Art. 77. Até o exercício financeiro de 2004, os recursos mínimos aplicados nas ações e serviços públicos de saúde serão equivalentes: (Incluído pela EC n. 29/2000)	0		
13129	A_normativo	inc	Art. 77. Até o exercício financeiro de 2004, os recursos mínimos aplicados nas ações e serviços públ	art		I - no caso da União: (Incluído pela EC 29/2000)	0		
13130	A_normativo	ali	I - no caso da União: (Incluído pela EC 29/2000)	inc		a) no ano 2000, o montante empenhado em ações e serviços públicos de saúde no exercício financeiro de 1999 acrescido de, no mínimo, cinco por cento; (Incluída pela EC 29/2000)	0		
13131	A_normativo	ali	a) no ano 2000, o montante empenhado em ações e serviços públicos de saúde no exercício financeiro d	ali		b) do ano 2001 ao ano 2004, o valor apurado no ano anterior, corrigido pela variação nominal do Produto Interno Bruto - PIB; (Incluída pela EC 29/2000)	0		
13132	A_normativo	inc	b) do ano 2001 ao ano 2004, o valor apurado no ano anterior, corrigido pela variação nominal do Prod	ali		II - no caso dos Estados e do Distrito Federal, doze por cento do produto da arrecadação dos impostos a que se refere o art. 155 e dos recursos de que tratam os arts. 157 e 159, inciso I, alínea a , e inciso II, deduzidas as parcelas que forem transferidas aos respectivos Municípios; e (Incluído pel	0		
13133	A_normativo	inc	II - no caso dos Estados e do Distrito Federal, doze por cento do produto da arrecadação dos imposto	inc		III - no caso dos Municípios e do Distrito Federal, quinze por cento do produto da arrecadação dos impostos a que se refere o art. 156 e dos recursos de que tratam os arts. 158 e 159, inciso I, alínea b e § 3º. (Incluído pela EC 29/2000)	0		
13134	A_normativo	par	III - no caso dos Municípios e do Distrito Federal, quinze por cento do produto da arrecadação dos i	inc		§ 1º Os Estados, o Distrito Federal e os Municípios que apliquem percentuais inferiores aos fixados nos incisos II e III deverão elevá-los gradualmente, até o exercício financeiro de 2004, reduzida a diferença à razão de, pelo menos, um quinto por ano, sendo que, a partir de 2000, a aplicação será d	0		
13136	A_normativo	par	§ 1º Os Estados, o Distrito Federal e os Municípios que apliquem percentuais inferiores aos fixados 	par	repercussao_geral	§ 2º Dos recursos da União apurados nos termos deste artigo, quinze por cento, no mínimo, serão aplicados nos Municípios, segundo o critério populacional, em ações e serviços básicos de saúde, na forma da lei. (Incluído pela EC 29/2000)	0		
13137	A_normativo	par	§ 2º Dos recursos da União apurados nos termos deste artigo, quinze por cento, no mínimo, serão apli	par		§ 3º Os recursos dos Estados, do Distrito Federal e dos Municípios destinados às ações e serviços públicos de saúde e os transferidos pela União para a mesma finalidade serão aplicados por meio de Fundo de Saúde que será acompanhado e fiscalizado por Conselho de Saúde, sem prejuízo do disposto no ar	0		
13138	A_normativo	par	§ 3º Os recursos dos Estados, do Distrito Federal e dos Municípios destinados às ações e serviços pú	par		§ 4º Na ausência da lei complementar a que se refere o art. 198, § 3º, a partir do exercício financeiro de 2005, aplicar-se-á à União, aos Estados, ao Distrito Federal e aos Municípios o disposto neste artigo. (Incluído pela EC 29/2000)	0		
13139	A_normativo	art	§ 4º Na ausência da lei complementar a que se refere o art. 198, § 3º, a partir do exercício finance	par		Art. 78. Ressalvados os créditos definidos em lei como de pequeno valor, os de natureza alimentícia, os de que trata o art. 33 deste Ato das Disposições Constitucionais Transitórias e suas complementações e os que já tiverem os seus respectivos recursos liberados ou depositados em juízo, os precatór	0		
13150	A_normativo	par	Art. 78. Ressalvados os créditos definidos em lei como de pequeno valor, os de natureza alimentícia,	art	julgados_correlatos	§ 1º É permitida a decomposição de parcelas, a critério do credor. (Incluído pela EC 30/2000)	0		
13151	A_normativo	par	§ 1º É permitida a decomposição de parcelas, a critério do credor. (Incluído pela EC 30/2000)	par		§ 2º As prestações anuais a que se refere o caput deste artigo terão, se não liquidadas até o final do exercício a que se referem, poder liberatório do pagamento de tributos da entidade devedora. (Incluído pela EC 30/2000)	0		
13153	A_normativo	par	§ 2º As prestações anuais a que se refere o caput deste artigo terão, se não liquidadas até o final 	par	julgados_correlatos	§ 3º O prazo referido no caput deste artigo fica reduzido para dois anos, nos casos de precatórios judiciais originários de desapropriação de imóvel residencial do credor, desde que comprovadamente único à época da imissão na posse. (Incluído pela EC 30/2000)	0		
13154	A_normativo	par	§ 3º O prazo referido no caput deste artigo fica reduzido para dois anos, nos casos de precatórios j	par		§ 4º O Presidente do Tribunal competente deverá, vencido o prazo ou em caso de omissão no orçamento, ou preterição ao direito de precedência, a requerimento do credor, requisitar ou determinar o seqüestro de recursos financeiros da entidade executada, suficientes à satisfação da prestação. (Incluído	0		
13157	A_normativo	art	§ 4º O Presidente do Tribunal competente deverá, vencido o prazo ou em caso de omissão no orçamento,	par	julgados_correlatos	Art. 79. É instituído, para vigorar até o ano de 2010, no âmbito do Poder Executivo Federal, o Fundo de Combate a Erradicação da Pobreza, a ser regulado por lei complementar com o objetivo de viabilizar a todos os brasileiros acesso a níveis dignos de subsistência, cujos recursos serão aplicados em 	0		
13159	A_normativo	par	Art. 79. É instituído, para vigorar até o ano de 2010, no âmbito do Poder Executivo Federal, o Fundo	art		Parágrafo único. O Fundo previsto neste artigo terá Conselho Consultivo e de Acompanhamento que conte com a participação de representantes da sociedade civil, nos termos da lei. (Incluído pela EC 31/2000)	0		
13160	A_normativo	art	Parágrafo único. O Fundo previsto neste artigo terá Conselho Consultivo e de Acompanhamento que cont	par		Art. 80. Compõem o Fundo de Combate e Erradicação da Pobreza: (Incluído pela EC 31/2000)	0		
13161	A_normativo	inc	Art. 80. Compõem o Fundo de Combate e Erradicação da Pobreza: (Incluído pela EC 31/2000)	art		I - a parcela do produto da arrecadação correspondente a um adicional de oito centésimos por cento, aplicável de 18 de junho de 2000 a 17 de junho de 2002, na alíquota da contribuição social de que trata o art. 75 do Ato das Disposições Constitucionais Transitórias; (Incluído pela EC 31/2000)	0		
13162	A_normativo	inc	I - a parcela do produto da arrecadação correspondente a um adicional de oito centésimos por cento, 	inc		II - a parcela do produto da arrecadação correspondente a um adicional de cinco pontos percentuais na alíquota do Imposto sobre Produtos Industrializados - IPI, ou do imposto que vier a substituí-lo, incidente sobre produtos supérfluos e aplicável até a extinção do Fundo; (Incluído pela EC 31/2000)	0		
13163	A_normativo	inc	II - a parcela do produto da arrecadação correspondente a um adicional de cinco pontos percentuais n	inc		III - o produto da arrecadação do imposto de que trata o art. 153, inciso VII, da Constituição; (Incluído pela EC 31/2000)	0		
13164	A_normativo	inc	III - o produto da arrecadação do imposto de que trata o art. 153, inciso VII, da Constituição; (Inc	inc		IV - dotações orçamentárias; (Incluído pela EC 31/2000)	0		
13165	A_normativo	inc	IV - dotações orçamentárias; (Incluído pela EC 31/2000)	inc		V- doações, de qualquer natureza, de pessoas físicas ou jurídicas do País ou do exterior; (Incluído pela EC 31/2000)	0		
13166	A_normativo	inc	V- doações, de qualquer natureza, de pessoas físicas ou jurídicas do País ou do exterior; (Incluído 	inc		VI - outras receitas, a serem definidas na regulamentação do referido Fundo. (Incluído pela EC 31/2000)	0		
13167	A_normativo	par	VI - outras receitas, a serem definidas na regulamentação do referido Fundo. (Incluído pela EC 31/20	inc		§ 1º Aos recursos integrantes do Fundo de que trata este artigo não se aplica o disposto nos arts. 159 e 167, inciso IV, da Constituição, assim como qualquer desvinculação de recursos orçamentários. (Incluído pela EC 31/2000)	0		
13168	A_normativo	par	§ 1º Aos recursos integrantes do Fundo de que trata este artigo não se aplica o disposto nos arts. 1	par		§ 2º A arrecadação decorrente do disposto no inciso I deste artigo, no período compreendido entre 18 de junho de 2000 e o início da vigência da lei complementar a que se refere a art. 79, será integralmente repassada ao Fundo, preservado o seu valor real, em títulos públicos federais, progressivamen	0		
13169	A_normativo	art	§ 2º A arrecadação decorrente do disposto no inciso I deste artigo, no período compreendido entre 18	par		Art. 81. É instituído Fundo constituído pelos recursos recebidos pela União em decorrência da desestatização de sociedades de economia mista ou empresas públicas por ela controladas, direta ou indiretamente, quando a operação envolver a alienação do respectivo controle acionário a pessoa ou entidade	0		
13171	A_normativo	par	Art. 81. É instituído Fundo constituído pelos recursos recebidos pela União em decorrência da desest	art	julgados_correlatos	§ 1º Caso o montante anual previsto nos rendimentos transferidos ao Fundo de Combate e Erradicação da Pobreza, na forma deste artigo, não alcance o valor de quatro bilhões de reais. far-se-à complementação na forma do art. 80, inciso IV, do Ato das disposições Constitucionais Transitórias. (Incluído	0		
13173	A_normativo	par	§ 1º Caso o montante anual previsto nos rendimentos transferidos ao Fundo de Combate e Erradicação d	par	julgados_correlatos	§ 2º Sem prejuízo do disposto no § 1º, o Poder Executivo poderá destinar ao Fundo a que se refere este artigo outras receitas decorrentes da alienação de bens da União. (Incluído pela EC 31/2000)	0		
13174	A_normativo	par	§ 2º Sem prejuízo do disposto no § 1º, o Poder Executivo poderá destinar ao Fundo a que se refere es	par		§ 3º A constituição do Fundo a que se refere o caput , a transferência de recursos ao Fundo de Combate e Erradicação da Pobreza e as demais disposições referentes ao § 1º deste artigo serão disciplinadas em lei, não se aplicando o disposto no art. 165, § 9º, inciso II, da Constituição. (Incluído pel	0		
13175	A_normativo	art	§ 3º A constituição do Fundo a que se refere o caput , a transferência de recursos ao Fundo de Comba	par		Art. 82. Os Estados, o Distrito Federal e os Municípios devem instituir Fundos de Combate à Pobreza, devendo os referidos Fundos ser geridos por entidades que contem com a participação da sociedade civil. (Redação dada pela EC n. 132/2023)	0		
13177	A_normativo	par	Art. 82. Os Estados, o Distrito Federal e os Municípios devem instituir Fundos de Combate à Pobreza,	art		§ 1º Para o financiamento dos Fundos Estaduais, Distrital e Municipais, poderá ser destinado percentual do imposto previsto no art. 156-A da Constituição Federal e dos recursos distribuídos nos termos dos arts. 131 e 132 deste Ato das Disposições Constitucionais Transitórias, nos limites definidos e	0		
13185	A_normativo	par	§ 1º Para o financiamento dos Fundos Estaduais, Distrital e Municipais, poderá ser destinado percent	par	julgados_correlatos	§ 2º (Revogado). (Redação dada pela EC n. 132/2023)	0		
13187	A_normativo	art	§ 2º (Revogado). (Redação dada pela EC n. 132/2023)	par		Art. 83. Lei federal definirá os produtos e serviços supérfluos a que se referem os arts. 80, II, e 82, § 2º. (Redação da EC 42/2003)	0		
13189	A_normativo	art	Art. 83. Lei federal definirá os produtos e serviços supérfluos a que se referem os arts. 80, II, e 	art		Art. 84. A contribuição provisória sobre movimentação ou transmissão de valores e de créditos e direitos de natureza financeira, prevista nos arts. 74, 75 e 80, I, deste Ato das Disposições Constitucionais Transitórias, será cobrada até 31 de dezembro de 2004. (Incluído pela EC 37/2002)	0		
13191	A_normativo	par	Art. 84. A contribuição provisória sobre movimentação ou transmissão de valores e de créditos e dire	art	controle_concentrado	§ 1º Fica prorrogada, até a data referida no caput deste artigo, a vigência da Lei nº 9.311, de 24 de outubro de 1996, e suas alterações. (Incluído pela EC 37/2002)	0		
13192	A_normativo	par	§ 1º Fica prorrogada, até a data referida no caput deste artigo, a vigência da Lei nº 9.311, de 24 d	par		§ 2º Do produto da arrecadação da contribuição social de que trata este artigo será destinada a parcela correspondente à alíquota de: (Incluído pela EC 37/2002)	0		
13193	A_normativo	inc	§ 2º Do produto da arrecadação da contribuição social de que trata este artigo será destinada a parc	par		I - vinte centésimos por cento ao Fundo Nacional de Saúde, para financiamento das ações e serviços de saúde; (Incluído pela EC 37/2002)	0		
13194	A_normativo	inc	I - vinte centésimos por cento ao Fundo Nacional de Saúde, para financiamento das ações e serviços d	inc		II - dez centésimos por cento ao custeio da previdência social; (Incluído pela EC 37/2002)	0		
13195	A_normativo	inc	II - dez centésimos por cento ao custeio da previdência social; (Incluído pela EC 37/2002)	inc		III - oito centésimos por cento ao Fundo de Combate e Erradicação da Pobreza, de que tratam os arts. 80 e 81 deste Ato das Disposições Constitucionais Transitórias. (Incluído pela EC 37/2002)	0		
13196	A_normativo	par	III - oito centésimos por cento ao Fundo de Combate e Erradicação da Pobreza, de que tratam os arts.	inc		§ 3º A alíquota da contribuição de que trata este artigo será de: (Incluído pela EC 37/2002)	0		
13197	A_normativo	inc	§ 3º A alíquota da contribuição de que trata este artigo será de: (Incluído pela EC 37/2002)	par		I - trinta e oito centésimos por cento, nos exercícios financeiros de 2002 e 2003; (Incluído pela EC 37/2002)	0		
13198	A_normativo	inc	I - trinta e oito centésimos por cento, nos exercícios financeiros de 2002 e 2003; (Incluído pela EC	inc		II - (Revogado pela EC 42/2003).	0		
13200	A_normativo	art	II - (Revogado pela EC 42/2003).	inc		Art. 85. A contribuição a que se refere o art. 84 deste Ato das Disposições Constitucionais Transitórias não incidirá, a partir do trigésimo dia da data de publicação desta Emenda Constitucional, nos lançamentos: (Incluído pela EC 37/2002)	0		
13202	A_normativo	inc	Art. 85. A contribuição a que se refere o art. 84 deste Ato das Disposições Constitucionais Transitó	art	controle_concentrado	I - em contas correntes de depósito especialmente abertas e exclusivamente utilizadas para operações de: (Incluído pela EC 37/2002)	0		
13203	A_normativo	ali	I - em contas correntes de depósito especialmente abertas e exclusivamente utilizadas para operações	inc		a) câmaras e prestadoras de serviços de compensação e de liquidação de que trata o parágrafo único do art. 2º da Lei nº 10.214, de 27 de março de 2001; (Incluída pela EC 37/2002)	0		
13204	A_normativo	ali	a) câmaras e prestadoras de serviços de compensação e de liquidação de que trata o parágrafo único d	ali		b) companhias securitizadoras de que trata a Lei nº 9.514, de 20 de novembro de 1997; (Incluída pela EC 37/2002)	0		
13205	A_normativo	ali	b) companhias securitizadoras de que trata a Lei nº 9.514, de 20 de novembro de 1997; (Incluída pela	ali		c) sociedades anônimas que tenham por objeto exclusivo a aquisição de créditos oriundos de operações praticadas no mercado financeiro; (Incluída pela EC 37/2002)	0		
13206	A_normativo	inc	c) sociedades anônimas que tenham por objeto exclusivo a aquisição de créditos oriundos de operações	ali		II - em contas correntes de depósito, relativos a: (Incluído pela EC 37/2002)	0		
13207	A_normativo	ali	II - em contas correntes de depósito, relativos a: (Incluído pela EC 37/2002)	inc		a) operações de compra e venda de ações, realizadas em recintos ou sistemas de negociação de bolsas de valores e no mercado de balcão organizado; (Incluída pela EC 37/2002)	0		
13208	A_normativo	ali	a) operações de compra e venda de ações, realizadas em recintos ou sistemas de negociação de bolsas 	ali		b) contratos referenciados em ações ou índices de ações, em suas diversas modalidades, negociados em bolsas de valores, de mercadorias e de futuros; (Incluída pela EC 37/2002)	0		
13209	A_normativo	inc	b) contratos referenciados em ações ou índices de ações, em suas diversas modalidades, negociados em	ali		III - em contas de investidores estrangeiros, relativos a entradas no País e a remessas para o exterior de recursos financeiros empregados, exclusivamente, em operações e contratos referidos no inciso II deste artigo. (Incluído pela EC 37/2002)	0		
13210	A_normativo	par	III - em contas de investidores estrangeiros, relativos a entradas no País e a remessas para o exter	inc		§ 1º O Poder Executivo disciplinará o disposto neste artigo no prazo de trinta dias da data de publicação desta Emenda Constitucional. (Incluído pela EC 37/2002)	0		
13211	A_normativo	par	§ 1º O Poder Executivo disciplinará o disposto neste artigo no prazo de trinta dias da data de publi	par		§ 2º O disposto no inciso I deste artigo aplica-se somente às operações relacionadas em ato do Poder Executivo, dentre aquelas que constituam o objeto social das referidas entidades. (Incluído pela EC 37/2002)	0		
13212	A_normativo	par	§ 2º O disposto no inciso I deste artigo aplica-se somente às operações relacionadas em ato do Poder	par		§ 3º O disposto no inciso II deste artigo aplica-se somente a operações e contratos efetuados por intermédio de instituições financeiras, sociedades corretoras de títulos e valores mobiliários, sociedades distribuidoras de títulos e valores mobiliários e sociedades corretoras de mercadorias. (Incluí	0		
13213	A_normativo	art	§ 3º O disposto no inciso II deste artigo aplica-se somente a operações e contratos efetuados por in	par		Art. 86. Serão pagos conforme disposto no art. 100 da Constituição Federal, não se lhes aplicando a regra de parcelamento estabelecida no caput do art. 78 deste Ato das Disposições Constitucionais Transitórias, os débitos da Fazenda Federal, Estadual, Distrital ou Municipal oriundos de sentenças tra	0		
13215	A_normativo	inc	Art. 86. Serão pagos conforme disposto no art. 100 da Constituição Federal, não se lhes aplicando a 	art	repercussao_geral	I - ter sido objeto de emissão de precatórios judiciários; (Incluído pela EC 37/2002)	0		
13216	A_normativo	inc	I - ter sido objeto de emissão de precatórios judiciários; (Incluído pela EC 37/2002)	inc		II - ter sido definidos como de pequeno valor pela lei de que trata o § 3º do art. 100 da Constituição Federal ou pelo art. 87 deste Ato das Disposições Constitucionais Transitórias; (Incluído pela EC 37/2002)	0		
13217	A_normativo	inc	II - ter sido definidos como de pequeno valor pela lei de que trata o § 3º do art. 100 da Constituiç	inc		III - estar, total ou parcialmente, pendentes de pagamento na data da publicação desta Emenda Constitucional. (Incluído pela EC 37/2002)	0		
13218	A_normativo	par	III - estar, total ou parcialmente, pendentes de pagamento na data da publicação desta Emenda Consti	inc		§ 1º Os débitos a que se refere o caput deste artigo, ou os respectivos saldos, serão pagos na ordem cronológica de apresentação dos respectivos precatórios, com precedência sobre os de maior valor. (Incluído pela EC 37/2002)	0		
13219	A_normativo	par	§ 1º Os débitos a que se refere o caput deste artigo, ou os respectivos saldos, serão pagos na ordem	par		§ 2º Os débitos a que se refere o caput deste artigo, se ainda não tiverem sido objeto de pagamento parcial, nos termos do art. 78 deste Ato das Disposições Constitucionais Transitórias, poderão ser pagos em duas parcelas anuais, se assim dispuser a lei. (Incluído pela EC 37/2002)	0		
13220	A_normativo	par	§ 2º Os débitos a que se refere o caput deste artigo, se ainda não tiverem sido objeto de pagamento 	par		§ 3º Observada a ordem cronológica de sua apresentação, os débitos de natureza alimentícia previstos neste artigo terão precedência para pagamento sobre todos os demais. (Incluído pela EC 37/2002)	0		
13221	A_normativo	art	§ 3º Observada a ordem cronológica de sua apresentação, os débitos de natureza alimentícia previstos	par		Art. 87. Para efeito do que dispõem o § 3º do art. 100 da Constituição Federal e o art. 78 deste Ato das Disposições Constitucionais Transitórias serão considerados de pequeno valor, até que se dê a publicação oficial das respectivas leis definidoras pelos entes da Federação, observado o disposto no	0		
13226	A_normativo	inc	Art. 87. Para efeito do que dispõem o § 3º do art. 100 da Constituição Federal e o art. 78 deste Ato	art	julgados_correlatos	I - quarenta salários-mínimos, perante a Fazenda dos Estados e do Distrito Federal; (Incluído pela EC 37/2002)	0		
13227	A_normativo	inc	I - quarenta salários-mínimos, perante a Fazenda dos Estados e do Distrito Federal; (Incluído pela E	inc		II - trinta salários-mínimos, perante a Fazenda dos Municípios. (Incluído pela EC 37/2002)	0		
13228	A_normativo	par	II - trinta salários-mínimos, perante a Fazenda dos Municípios. (Incluído pela EC 37/2002)	inc		Parágrafo único. Se o valor da execução ultrapassar o estabelecido neste artigo, o pagamento far-se-á, sempre, por meio de precatório, sendo facultada à parte exeqüente a renúncia ao crédito do valor excedente, para que possa optar pelo pagamento do saldo sem o precatório, da forma prevista no § 3º 	0		
13229	A_normativo	art	Parágrafo único. Se o valor da execução ultrapassar o estabelecido neste artigo, o pagamento far-se-	par		Art. 88. Enquanto lei complementar não disciplinar o disposto nos incisos I e III do § 3º do art. 156 da Constituição Federal, o imposto a que se refere o inciso III do caput do mesmo artigo: (Incluído pela EC 37/2002)	0		
13230	A_normativo	inc	Art. 88. Enquanto lei complementar não disciplinar o disposto nos incisos I e III do § 3º do art. 15	art		I - terá alíquota mínima de dois por cento, exceto para os serviços a que se referem os itens 32, 33 e 34 da Lista de Serviços anexa ao Decreto-Lei nº 406, de 31 de dezembro de 1968; (Incluído pela EC 37/2002)	0		
13232	A_normativo	inc	I - terá alíquota mínima de dois por cento, exceto para os serviços a que se referem os itens 32, 33	inc	controle_concentrado	II - não será objeto de concessão de isenções, incentivos e benefícios fiscais, que resulte, direta ou indiretamente, na redução da alíquota mínima estabelecida no inciso I. (Incluído pela EC 37/2002)	0		
13235	A_normativo	art	II - não será objeto de concessão de isenções, incentivos e benefícios fiscais, que resulte, direta 	inc	controle_concentrado	Art. 89. Os integrantes da carreira policial militar e os servidores municipais do ex-Território Federal de Rondônia que, comprovadamente, se encontravam no exercício regular de suas funções prestando serviço àquele ex-Território na data em que foi transformado em Estado, bem como os servidores e os	0		
13238	A_normativo	par	Art. 89. Os integrantes da carreira policial militar e os servidores municipais do ex-Território Fed	art		§ 1º Os membros da Polícia Militar continuarão prestando serviços ao Estado de Rondônia, na condição de cedidos, submetidos às corporações da Polícia Militar, observadas as atribuições de função compatíveis com o grau hierárquico. (Redação da EC 60/2009)	0		
13240	A_normativo	par	§ 1º Os membros da Polícia Militar continuarão prestando serviços ao Estado de Rondônia, na condição	par		§ 2º Os servidores a que se refere o caput continuarão prestando serviços ao Estado de Rondônia na condição de cedidos, até seu aproveitamento em órgão ou entidade da administração federal direta, autárquica ou fundacional. (Incluído pela EC 60/2009)	0		
13241	A_normativo	art	§ 2º Os servidores a que se refere o caput continuarão prestando serviços ao Estado de Rondônia na c	par		Art. 90. O prazo previsto no caput do art. 84 deste Ato das Disposições Constitucionais Transitórias fica prorrogado até 31 de dezembro de 2007. (Incluído pela EC 42/2003)	0		
13242	A_normativo	par	Art. 90. O prazo previsto no caput do art. 84 deste Ato das Disposições Constitucionais Transitórias	art		§ 1º Fica prorrogada, até a data referida no caput deste artigo, a vigência da Lei nº 9.311, de 24 de outubro de 1996, e suas alterações. (Incluído pela EC 42/2003)	0		
13243	A_normativo	par	§ 1º Fica prorrogada, até a data referida no caput deste artigo, a vigência da Lei nº 9.311, de 24 d	par		§ 2º Até a data referida no caput deste artigo, a alíquota da contribuição de que trata o art. 84 deste Ato das Disposições Constitucionais Transitórias será de trinta e oito centésimos por cento. (Incluído pela EC 42/2003)	0		
13246	A_normativo	art	§ 2º Até a data referida no caput deste artigo, a alíquota da contribuição de que trata o art. 84 de	par	julgados_correlatos	Art. 91. (Revogado pela EC n. 109/2021)	0		
13251	A_normativo	par	Art. 91. (Revogado pela EC n. 109/2021)	art	julgados_correlatos	§ 1º (Revogado pela EC n. 109/2021)	0		
13253	A_normativo	par	§ 1º (Revogado pela EC n. 109/2021)	par		§ 2º (Revogado pela EC n. 109/2021)	0		
13255	A_normativo	par	§ 2º (Revogado pela EC n. 109/2021)	par		§ 3º (Revogado pela EC n. 109/2021)	0		
13257	A_normativo	par	§ 3º (Revogado pela EC n. 109/2021)	par		§ 4º (Revogado pela EC n. 109/2021)	0		
