index	tipo	numero	label	title	texto	path	line_start
3133	inciso	I	I		o Presidente do Tribunal de Justiça local determinará o sequestro, até o limite do valor não liberado, das contas do ente federado inadimplente; (Incluído pela Emenda Constitucional nº 94, de 2016)	Art. 104 > I	3354
3134	inciso	II	II		o chefe do Poder Executivo do ente federado inadimplente responderá, na forma da legislação de responsabilidade fiscal e de improbidade administrativa; (Incluído pela Emenda Constitucional nº 94, de 2016)	Art. 104 > II	3355
3135	inciso	III	III		a União reterá os recursos referentes aos repasses ao Fundo de Participação dos Estados e do Distrito Federal e ao Fundo de Participação dos Municípios e os depositará na conta especial referida no art. 101 deste Ato das Disposições Constitucionais Transitórias, para utilização como nele previsto; (Incluído pela Emenda Constitucional nº 94, de 2016)	Art. 104 > III	3356
3136	inciso	IV	IV		os Estados e o Comitê Gestor do Imposto sobre Bens e Serviços reterão os repasses previstos, respectivamente, nos §§ 1º e 2º do art. 158 da Constituição Federal e os depositarão na conta especial referida no art. 101 deste Ato das Disposições Constitucionais Transitórias, para utilização como nele previsto. (Redação dada pela Emenda Constitucional nº 132, de 2023)	Art. 104 > IV	3357
3137	paragrafo	único	Parágrafo único		Enquanto perdurar a omissão, o ente federado não poderá contrair empréstimo externo ou interno, exceto para os fins previstos no § 2º do art. 101 deste Ato das Disposições Constitucionais Transitórias, e ficará impedido de receber transferências voluntárias. (Incluído pela Emenda Constitucional nº 94, de 2016)	Art. 104 > Parágrafo único	3358
3138	artigo	105	Art. 105		Enquanto viger o regime de pagamento de precatórios previsto no art. 101 deste Ato das Disposições Constitucionais Transitórias, é facultada aos credores de precatórios, próprios ou de terceiros, a compensação com débitos de natureza tributária ou de outra natureza que até 25 de março de 2015 tenham sido inscritos na dívida ativa dos Estados, do Distrito Federal ou dos Municípios, observados os re	Art. 105	3359
3139	paragrafo	1	§ 1		Não se aplica às compensações referidas no caput deste artigo qualquer tipo de vinculação, como as transferências a outros entes e as destinadas à educação, à saúde e a outras finalidades. (Numerado do parágrafo único pela Emenda constitucional nº 99, de 2017)	Art. 105 > § 1	3360
3140	paragrafo	2	§ 2		Os Estados, o Distrito Federal e os Municípios regulamentarão nas respectivas leis o disposto no caput deste artigo em até cento e vinte dias a partir de 1º de janeiro de 2018. (Incluído pela Emenda constitucional nº 99, de 2017)	Art. 105 > § 2	3361
3141	paragrafo	3	§ 3		Decorrido o prazo estabelecido no § 2º deste artigo sem a regulamentação nele prevista, ficam os credores de precatórios autorizados a exercer a faculdade a que se refere o caput deste artigo. (Incluído pela Emenda constitucional nº 99, de 2017)	Art. 105 > § 3	3362
3142	artigo	106	Art. 106		(Revogado pela Emenda Constitucional nº 126, de 2022)	Art. 106	3363
3143	artigo	107	Art. 107		(Revogado pela Emenda Constitucional nº 126, de 2022)	Art. 107	3364
3144	artigo	107	Art. 107		A. Até o fim de 2026, fica estabelecido, para cada exercício financeiro, limite para alocação na proposta orçamentária das despesas com pagamentos em virtude de sentença judiciária de que trata o art. 100 da Constituição Federal, equivalente ao valor da despesa paga no exercício de 2016, incluídos os restos a pagar pagos, corrigido, para o exercício de 2017, em 7,2% (sete inteiros e dois décimos p	Art. 107	3365
3145	inciso	I	I		no exercício de 2022, o espaço fiscal decorrente da diferença entre o valor dos precatórios expedidos e o limite estabelecido no caput deste artigo deverá ser destinado ao programa previsto no parágrafo único do art. 6º e à seguridade social, nos termos do art. 194, ambos da Constituição Federal; (Incluído pela Emenda Constitucional nº 114, de 2021)	Art. 107 > I	3366
3146	inciso	II	II		no exercício de 2023, pela diferença entre o total de precatórios expedidos entre 2 de julho de 2021 e 2 de abril de 2022 e o limite de que trata o caput deste artigo válido para o exercício de 2023; e (Incluído pela Emenda Constitucional nº 114, de 2021) (Vide ADI 7064)	Art. 107 > II	3367
3147	inciso	III	III		nos exercícios de 2024 a 2026, pela diferença entre o total de precatórios expedidos entre 3 de abril de dois anos anteriores e 2 de abril do ano anterior ao exercício e o limite de que trata o caput deste artigo válido para o mesmo exercício. (Incluído pela Emenda Constitucional nº 114, de 2021) (Vide ADI 7064)	Art. 107 > III	3368
3148	paragrafo	1	§ 1		O limite para o pagamento de precatórios corresponderá, em cada exercício, ao limite previsto no caput deste artigo, reduzido da projeção para a despesa com o pagamento de requisições de pequeno valor para o mesmo exercício, que terão prioridade no pagamento. (Incluído pela Emenda Constitucional nº 114, de 2021)	Art. 107 > § 1	3369
3149	paragrafo	2	§ 2		Os precatórios que não forem pagos em razão do previsto neste artigo terão prioridade para pagamento em exercícios seguintes, observada a ordem cronológica e o disposto no § 8º deste artigo. (Incluído pela Emenda Constitucional nº 114, de 2021)	Art. 107 > § 2	3370
3150	paragrafo	3	§ 3		É facultado ao credor de precatório que não tenha sido pago em razão do disposto neste artigo, além das hipóteses previstas no § 11 do art. 100 da Constituição Federal e sem prejuízo dos procedimentos previstos nos §§ 9º e 21 do referido artigo, optar pelo recebimento, mediante acordos diretos perante Juízos Auxiliares de Conciliação de Pagamento de Condenações Judiciais contra a Fazenda Pública F	Art. 107 > § 3	3371
3151	paragrafo	4	§ 4		O Conselho Nacional de Justiça regulamentará a atuação dos Presidentes dos Tribunais competentes para o cumprimento deste artigo. (Incluído pela Emenda Constitucional nº 114, de 2021)	Art. 107 > § 4	3372
3152	paragrafo	5	§ 5		Não se incluem no limite estabelecido neste artigo as despesas para fins de cumprimento do disposto nos §§ 11, 20 e 21 do art. 100 da Constituição Federal e no § 3º deste artigo, bem como a atualização monetária dos precatórios inscritos no exercício. (Incluído pela Emenda Constitucional nº 114, de 2021)(Vide ADI 7064)	Art. 107 > § 5	3373
3153	paragrafo	6	§ 6		Não se incluem nos limites estabelecidos no art. 107 deste Ato das Disposições Constitucionais Transitórias o previsto nos §§ 11, 20 e 21 do art. 100 da Constituição Federal e no § 3º deste artigo. (Incluído pela Emenda Constitucional nº 114, de 2021) (Vide ADI 7064)	Art. 107 > § 6	3374
3154	paragrafo	7	§ 7		Na situação prevista no § 3º deste artigo, para os precatórios não incluídos na proposta orçamentária de 2022, os valores necessários à sua quitação serão providenciados pela abertura de créditos adicionais durante o exercício de 2022. (Incluído pela Emenda Constitucional nº 114, de 2021)	Art. 107 > § 7	3375
3155	paragrafo	8	§ 8		Os pagamentos em virtude de sentença judiciária de que trata o art. 100 da Constituição Federal serão realizados na seguinte ordem: (Incluído pela Emenda Constitucional nº 114, de 2021)	Art. 107 > § 8	3376
3156	inciso	I	I		obrigações definidas em lei como de pequeno valor, previstas no § 3º do art. 100 da Constituição Federal; (Incluído pela Emenda Constitucional nº 114, de 2021)	Art. 107 > § 8 > I	3377
3157	inciso	II	II		precatórios de natureza alimentícia cujos titulares, originários ou por sucessão hereditária, tenham no mínimo 60 (sessenta) anos de idade, ou sejam portadores de doença grave ou pessoas com deficiência, assim definidos na forma da lei, até o valor equivalente ao triplo do montante fixado em lei como obrigação de pequeno valor; (Incluído pela Emenda Constitucional nº 114, de 2021)	Art. 107 > § 8 > II	3378
3158	inciso	III	III		demais precatórios de natureza alimentícia até o valor equivalente ao triplo do montante fixado em lei como obrigação de pequeno valor; (Incluído pela Emenda Constitucional nº 114, de 2021) (Incluído pela Emenda Constitucional nº 114, de 2021)	Art. 107 > § 8 > III	3379
3159	inciso	IV	IV		demais precatórios de natureza alimentícia além do valor previsto no inciso III deste parágrafo; (Incluído pela Emenda Constitucional nº 114, de 2021)	Art. 107 > § 8 > IV	3380
3160	inciso	V	V		demais precatórios. (Incluído pela Emenda Constitucional nº 114, de 2021)	Art. 107 > § 8 > V	3381
3161	artigo	108	Art. 108		(Revogado pela Emenda Constitucional nº 113, de 2021)	Art. 108	3382
3162	artigo	109	Art. 109		(Revogado pela Emenda Constitucional nº 126, de 2022)	Art. 109	3383
3163	artigo	110	Art. 110		(Revogado pela Emenda Constitucional nº 126, de 2022)	Art. 110	3384
3164	artigo	111	Art. 111		(Revogado pela Emenda Constitucional nº 126, de 2022)	Art. 111	3385
3165	artigo	111	Art. 111		A. (Revogado pela Emenda Constitucional nº 126, de 2022)	Art. 111	3386
3166	artigo	112	Art. 112		(Revogado pela Emenda Constitucional nº 126, de 2022)	Art. 112	3387
3167	artigo	113	Art. 113		A proposição legislativa que crie ou altere despesa obrigatória ou renúncia de receita deverá ser acompanhada da estimativa do seu impacto orçamentário e financeiro. (Incluído pela Emenda Constitucional nº 95, de 2016)	Art. 113	3388
3168	artigo	114	Art. 114		(Revogado pela Emenda Constitucional nº 126, de 2022)	Art. 114	3389
3169	artigo	115	Art. 115		Fica excepcionalmente autorizado o parcelamento das contribuições previdenciárias e dos demais débitos dos Estados, do Distrito Federal e dos Municípios, incluídas suas autarquias e fundações, com os respectivos regimes próprios de previdência social, com vencimento até 31 de agosto de 2025, inclusive os parcelados anteriormente, no prazo máximo de 300 (trezentas) prestações mensais, mediante auto	Art. 115	3390
3170	inciso	I	I		adoção de regras de elegibilidade, de cálculo e de reajustamento dos benefícios que contemplem, nos termos previstos nos incisos I e III do § 1º e nos §§ 3º a 5º, 7º e 8º do art. 40 da Constituição Federal, regras assemelhadas às aplicáveis aos servidores públicos do regime próprio de previdência social da União e que contribuam efetivamente para o atingimento e a manutenção do equilíbrio financei	Art. 115 > I	3391
3171	inciso	II	II		adequação do rol de benefícios ao disposto nos §§ 2º e 3º do art. 9º da Emenda Constitucional nº 103, de 12 de novembro de 2019; (Incluído pela Emenda Constitucional nº 113, de 2021)	Art. 115 > II	3392
3172	inciso	III	III		adequação da alíquota de contribuição devida pelos servidores, nos termos do § 4º do art. 9º da Emenda Constitucional nº 103, de 12 de novembro de 2019; e (Incluído pela Emenda Constitucional nº 113, de 2021)	Art. 115 > III	3393
3173	inciso	IV	IV		instituição do regime de previdência complementar e adequação do órgão ou entidade gestora do regime próprio de previdência social, nos termos do § 6º do art. 9º da Emenda Constitucional nº 103, de 12 de novembro de 2019. (Incluído pela Emenda Constitucional nº 113, de 2021)	Art. 115 > IV	3394
3174	paragrafo	1	§ 1		Ato do Ministério da Previdência Social, no âmbito de suas competências, definirá os critérios para o parcelamento previsto neste artigo, inclusive quanto ao cumprimento do disposto nos incisos I, II, III e IV do caput deste artigo e à adesão ao Programa de Regularidade Previdenciária, que contemplará prazos e condições diferenciados para o cumprimento das exigências do Certificado de Regularidade	Art. 115 > § 1	3395
3175	paragrafo	2	§ 2		O ente federativo que não comprovar o atendimento das condições cumulativas previstas no caput deste artigo em até 15 (quinze) meses após a data da promulgação deste parágrafo terá seu parcelamento suspenso e não poderá renegociar a respectiva dívida até ulterior cumprimento das condições. (Incluído pela Emenda Constitucional nº 136, de 2025)	Art. 115 > § 2	3396
3176	paragrafo	3	§ 3		O parcelamento será suspenso na hipótese de inadimplência por 3 (três) meses consecutivos ou por 6 (seis) meses alternados, relativa às contribuições previdenciárias referidas no caput deste artigo ou de descumprimento do Programa de Regularidade Previdenciária. (Incluído pela Emenda Constitucional nº 136, de 2025)	Art. 115 > § 3	3397
3177	artigo	116	Art. 116		Fica excepcionalmente autorizado o parcelamento dos débitos decorrentes de contribuições previdenciárias dos Municípios, incluídas suas autarquias e fundações, com o Regime Geral de Previdência Social, com vencimento até 31 de agosto de 2025, ainda que em fase de execução fiscal ajuizada, inclusive os decorrentes do descumprimento de obrigações acessórias e os que tenham sido objeto de parcelament	Art. 116	3398
